Sexo;Edad;Provincias;Periodo;Total
hombres;30 anyos;pais vasco;2020.0;3270.0
hombres;30 anyos;catalunya;2020.0;4198.0
hombres;30 anyos;andalucia;2020.0;5657.0
hombres;30 anyos;castilla-la mancha;2020.0;1413.0
hombres;30 anyos;andalucia;2020.0;3170.0
hombres;30 anyos;aragon;2020.0;1164.0
hombres;30 anyos;andalucia;2020.0;4113.0
hombres;30 anyos;castilla y leon;2020.0;2240.0
hombres;30 anyos;catalunya;2020.0;2378.0
hombres;30 anyos;galicia;2020.0;1605.0
hombres;30 anyos;comunidad de madrid;2020.0;40274.0
hombres;30 anyos;andalucia;2020.0;9572.0
hombres;30 anyos;murcia;2020.0;9337.0
hombres;30 anyos;navarra;2020.0;3405.0
hombres;30 anyos;galicia;2020.0;1458.0
hombres;30 anyos;castilla y leon;2020.0;817.0
hombres;30 anyos;canarias;2020.0;7642.0
hombres;30 anyos;galicia;2020.0;4696.0
hombres;30 anyos;la rioja;2020.0;1609.0
hombres;30 anyos;castilla y leon;2020.0;1634.0
hombres;30 anyos;canarias;2020.0;6960.0
hombres;30 anyos;castilla y leon;2020.0;801.0
hombres;30 anyos;andalucia;2020.0;11179.0
hombres;30 anyos;castilla y leon;2020.0;474.0
hombres;30 anyos;catalunya;2020.0;4393.0
hombres;30 anyos;aragon;2020.0;741.0
hombres;30 anyos;castilla-la mancha;2020.0;3986.0
hombres;30 anyos;comunidad valenciana;2020.0;13705.0
hombres;30 anyos;castilla y leon;2020.0;2409.0
hombres;30 anyos;castilla y leon;2020.0;807.0
hombres;30 anyos;aragon;2020.0;5334.0
hombres;30 anyos;ceuta;2020.0;576.0
hombres;30 anyos;melilla;2020.0;504.0
hombres;31 anyos;total nacional;2020.0;272155.0
hombres;31 anyos;castilla-la mancha;2020.0;2267.0
hombres;31 anyos;comunidad valenciana;2020.0;10832.0
hombres;31 anyos;andalucia;2020.0;4995.0
hombres;31 anyos;pais vasco;2020.0;1644.0
hombres;31 anyos;asturias;2020.0;4707.0
hombres;31 anyos;castilla y leon;2020.0;823.0
hombres;31 anyos;extremadura;2020.0;4233.0
hombres;31 anyos;islas baleares;2020.0;8694.0
hombres;31 anyos;catalunya;2020.0;32790.0
hombres;31 anyos;pais vasco;2020.0;5429.0
hombres;31 anyos;castilla y leon;2020.0;1873.0
hombres;31 anyos;extremadura;2020.0;2226.0
hombres;31 anyos;andalucia;2020.0;7331.0
hombres;31 anyos;cantabria;2020.0;2860.0
hombres;31 anyos;comunidad valenciana;2020.0;2974.0
hombres;31 anyos;castilla-la mancha;2020.0;3004.0
hombres;31 anyos;andalucia;2020.0;4915.0
hombres;31 anyos;galicia;2020.0;5599.0
hombres;31 anyos;castilla-la mancha;2020.0;1196.0
hombres;31 anyos;pais vasco;2020.0;3410.0
hombres;31 anyos;catalunya;2020.0;4385.0
hombres;31 anyos;andalucia;2020.0;5604.0
hombres;31 anyos;castilla-la mancha;2020.0;1532.0
hombres;31 anyos;andalucia;2020.0;3354.0
hombres;31 anyos;aragon;2020.0;1243.0
hombres;31 anyos;andalucia;2020.0;3920.0
hombres;31 anyos;castilla y leon;2020.0;2178.0
hombres;31 anyos;catalunya;2020.0;2556.0
hombres;31 anyos;galicia;2020.0;1636.0
hombres;31 anyos;comunidad de madrid;2020.0;40320.0
hombres;31 anyos;andalucia;2020.0;9583.0
hombres;31 anyos;murcia;2020.0;9334.0
hombres;31 anyos;navarra;2020.0;3594.0
hombres;31 anyos;galicia;2020.0;1437.0
hombres;31 anyos;castilla y leon;2020.0;815.0
hombres;31 anyos;canarias;2020.0;7801.0
hombres;31 anyos;galicia;2020.0;4973.0
hombres;31 anyos;la rioja;2020.0;1590.0
hombres;31 anyos;castilla y leon;2020.0;1672.0
hombres;31 anyos;canarias;2020.0;7007.0
hombres;31 anyos;castilla y leon;2020.0;830.0
hombres;31 anyos;andalucia;2020.0;11175.0
hombres;31 anyos;castilla y leon;2020.0;456.0
hombres;31 anyos;catalunya;2020.0;4545.0
hombres;31 anyos;aragon;2020.0;752.0
hombres;31 anyos;castilla-la mancha;2020.0;4092.0
hombres;31 anyos;comunidad valenciana;2020.0;14156.0
hombres;31 anyos;castilla y leon;2020.0;2511.0
hombres;31 anyos;castilla y leon;2020.0;853.0
hombres;31 anyos;aragon;2020.0;5334.0
hombres;31 anyos;ceuta;2020.0;576.0
hombres;31 anyos;melilla;2020.0;538.0
hombres;32 anyos;total nacional;2020.0;274972.0
hombres;32 anyos;castilla-la mancha;2020.0;2394.0
hombres;32 anyos;comunidad valenciana;2020.0;10720.0
hombres;32 anyos;andalucia;2020.0;4964.0
hombres;32 anyos;pais vasco;2020.0;1637.0
hombres;32 anyos;asturias;2020.0;4895.0
hombres;32 anyos;castilla y leon;2020.0;839.0
hombres;32 anyos;extremadura;2020.0;4309.0
hombres;32 anyos;islas baleares;2020.0;8508.0
hombres;32 anyos;catalunya;2020.0;33052.0
hombres;32 anyos;pais vasco;2020.0;5599.0
hombres;32 anyos;castilla y leon;2020.0;1869.0
hombres;32 anyos;extremadura;2020.0;2262.0
hombres;32 anyos;andalucia;2020.0;7578.0
hombres;32 anyos;cantabria;2020.0;2999.0
hombres;32 anyos;comunidad valenciana;2020.0;3130.0
hombres;32 anyos;castilla-la mancha;2020.0;2985.0
hombres;32 anyos;andalucia;2020.0;4677.0
hombres;32 anyos;galicia;2020.0;5874.0
hombres;32 anyos;castilla-la mancha;2020.0;1314.0
hombres;32 anyos;pais vasco;2020.0;3458.0
hombres;32 anyos;catalunya;2020.0;4321.0
hombres;32 anyos;andalucia;2020.0;5763.0
hombres;32 anyos;castilla-la mancha;2020.0;1553.0
hombres;32 anyos;andalucia;2020.0;3227.0
hombres;32 anyos;aragon;2020.0;1179.0
hombres;32 anyos;andalucia;2020.0;3800.0
hombres;32 anyos;castilla y leon;2020.0;2290.0
hombres;32 anyos;catalunya;2020.0;2561.0
hombres;32 anyos;galicia;2020.0;1718.0
hombres;32 anyos;comunidad de madrid;2020.0;41197.0
hombres;32 anyos;andalucia;2020.0;9971.0
hombres;32 anyos;murcia;2020.0;9365.0
hombres;32 anyos;navarra;2020.0;3340.0
hombres;32 anyos;galicia;2020.0;1501.0
hombres;32 anyos;castilla y leon;2020.0;848.0
hombres;32 anyos;canarias;2020.0;7611.0
hombres;32 anyos;galicia;2020.0;4962.0
hombres;32 anyos;la rioja;2020.0;1684.0
hombres;32 anyos;castilla y leon;2020.0;1673.0
hombres;32 anyos;canarias;2020.0;7000.0
hombres;32 anyos;castilla y leon;2020.0;793.0
hombres;32 anyos;andalucia;2020.0;11564.0
hombres;32 anyos;castilla y leon;2020.0;470.0
hombres;32 anyos;catalunya;2020.0;4566.0
hombres;32 anyos;aragon;2020.0;767.0
hombres;32 anyos;castilla-la mancha;2020.0;4119.0
hombres;32 anyos;comunidad valenciana;2020.0;14283.0
hombres;32 anyos;castilla y leon;2020.0;2526.0
hombres;32 anyos;castilla y leon;2020.0;820.0
hombres;32 anyos;aragon;2020.0;5297.0
hombres;32 anyos;ceuta;2020.0;559.0
hombres;32 anyos;melilla;2020.0;582.0
hombres;33 anyos;total nacional;2020.0;280512.0
hombres;33 anyos;castilla-la mancha;2020.0;2400.0
hombres;33 anyos;comunidad valenciana;2020.0;11174.0
hombres;33 anyos;andalucia;2020.0;4966.0
hombres;33 anyos;pais vasco;2020.0;1777.0
hombres;33 anyos;asturias;2020.0;5308.0
hombres;33 anyos;castilla y leon;2020.0;819.0
hombres;33 anyos;extremadura;2020.0;4182.0
hombres;33 anyos;islas baleares;2020.0;8787.0
hombres;33 anyos;catalunya;2020.0;33352.0
hombres;33 anyos;pais vasco;2020.0;5922.0
hombres;33 anyos;castilla y leon;2020.0;1940.0
hombres;33 anyos;extremadura;2020.0;2314.0
hombres;33 anyos;andalucia;2020.0;7834.0
hombres;33 anyos;cantabria;2020.0;3151.0
hombres;33 anyos;comunidad valenciana;2020.0;3316.0
hombres;33 anyos;castilla-la mancha;2020.0;3076.0
hombres;33 anyos;andalucia;2020.0;4735.0
hombres;33 anyos;galicia;2020.0;5880.0
hombres;33 anyos;castilla-la mancha;2020.0;1206.0
hombres;33 anyos;pais vasco;2020.0;3668.0
hombres;33 anyos;catalunya;2020.0;4245.0
hombres;33 anyos;andalucia;2020.0;5719.0
hombres;33 anyos;castilla-la mancha;2020.0;1688.0
hombres;33 anyos;andalucia;2020.0;3347.0
hombres;33 anyos;aragon;2020.0;1310.0
hombres;33 anyos;andalucia;2020.0;3881.0
hombres;33 anyos;castilla y leon;2020.0;2426.0
hombres;33 anyos;catalunya;2020.0;2504.0
hombres;33 anyos;galicia;2020.0;1781.0
hombres;33 anyos;comunidad de madrid;2020.0;41742.0
hombres;33 anyos;andalucia;2020.0;10301.0
hombres;33 anyos;murcia;2020.0;9357.0
hombres;33 anyos;navarra;2020.0;3706.0
hombres;33 anyos;galicia;2020.0;1467.0
hombres;33 anyos;castilla y leon;2020.0;889.0
hombres;33 anyos;canarias;2020.0;7696.0
hombres;33 anyos;galicia;2020.0;5110.0
hombres;33 anyos;la rioja;2020.0;1719.0
hombres;33 anyos;castilla y leon;2020.0;1729.0
hombres;33 anyos;canarias;2020.0;7036.0
hombres;33 anyos;castilla y leon;2020.0;855.0
hombres;33 anyos;andalucia;2020.0;11684.0
hombres;33 anyos;castilla y leon;2020.0;533.0
hombres;33 anyos;catalunya;2020.0;4597.0
hombres;33 anyos;aragon;2020.0;772.0
hombres;33 anyos;castilla-la mancha;2020.0;4220.0
hombres;33 anyos;comunidad valenciana;2020.0;14251.0
hombres;33 anyos;castilla y leon;2020.0;2604.0
hombres;33 anyos;castilla y leon;2020.0;862.0
hombres;33 anyos;aragon;2020.0;5614.0
hombres;33 anyos;ceuta;2020.0;574.0
hombres;33 anyos;melilla;2020.0;488.0
hombres;34 anyos;total nacional;2020.0;290815.0
hombres;34 anyos;castilla-la mancha;2020.0;2359.0
hombres;34 anyos;comunidad valenciana;2020.0;11383.0
hombres;34 anyos;andalucia;2020.0;4962.0
hombres;34 anyos;pais vasco;2020.0;1908.0
hombres;34 anyos;asturias;2020.0;5595.0
hombres;34 anyos;castilla y leon;2020.0;833.0
hombres;34 anyos;extremadura;2020.0;4155.0
hombres;34 anyos;islas baleares;2020.0;9265.0
hombres;34 anyos;catalunya;2020.0;34491.0
hombres;34 anyos;pais vasco;2020.0;6050.0
hombres;34 anyos;castilla y leon;2020.0;2025.0
hombres;34 anyos;extremadura;2020.0;2357.0
hombres;34 anyos;andalucia;2020.0;7997.0
hombres;34 anyos;cantabria;2020.0;3351.0
hombres;34 anyos;comunidad valenciana;2020.0;3199.0
hombres;34 anyos;castilla-la mancha;2020.0;3022.0
hombres;34 anyos;andalucia;2020.0;4823.0
hombres;34 anyos;galicia;2020.0;6288.0
hombres;34 anyos;castilla-la mancha;2020.0;1248.0
hombres;34 anyos;pais vasco;2020.0;3763.0
hombres;34 anyos;catalunya;2020.0;4676.0
hombres;34 anyos;andalucia;2020.0;5740.0
hombres;34 anyos;castilla-la mancha;2020.0;1659.0
hombres;34 anyos;andalucia;2020.0;3537.0
hombres;34 anyos;aragon;2020.0;1399.0
hombres;34 anyos;andalucia;2020.0;3758.0
hombres;34 anyos;castilla y leon;2020.0;2641.0
hombres;34 anyos;catalunya;2020.0;2668.0
hombres;34 anyos;galicia;2020.0;1875.0
hombres;34 anyos;comunidad de madrid;2020.0;43498.0
hombres;34 anyos;andalucia;2020.0;10752.0
hombres;34 anyos;murcia;2020.0;9598.0
hombres;34 anyos;navarra;2020.0;3717.0
hombres;34 anyos;galicia;2020.0;1637.0
hombres;34 anyos;castilla y leon;2020.0;911.0
hombres;34 anyos;canarias;2020.0;7761.0
hombres;34 anyos;galicia;2020.0;5392.0
hombres;34 anyos;la rioja;2020.0;1791.0
hombres;34 anyos;castilla y leon;2020.0;1781.0
hombres;34 anyos;canarias;2020.0;7265.0
hombres;34 anyos;castilla y leon;2020.0;973.0
hombres;34 anyos;andalucia;2020.0;12376.0
hombres;34 anyos;castilla y leon;2020.0;532.0
hombres;34 anyos;catalunya;2020.0;4865.0
hombres;34 anyos;aragon;2020.0;794.0
hombres;34 anyos;castilla-la mancha;2020.0;4376.0
hombres;34 anyos;comunidad valenciana;2020.0;15140.0
hombres;34 anyos;castilla y leon;2020.0;2792.0
hombres;34 anyos;castilla y leon;2020.0;866.0
hombres;34 anyos;aragon;2020.0;5789.0
hombres;34 anyos;ceuta;2020.0;609.0
hombres;34 anyos;melilla;2020.0;574.0
hombres;35 anyos;total nacional;2020.0;301835.0
hombres;35 anyos;castilla-la mancha;2020.0;2471.0
hombres;35 anyos;comunidad valenciana;2020.0;11787.0
hombres;35 anyos;andalucia;2020.0;5112.0
hombres;35 anyos;pais vasco;2020.0;1956.0
hombres;35 anyos;asturias;2020.0;5640.0
hombres;35 anyos;castilla y leon;2020.0;873.0
hombres;35 anyos;extremadura;2020.0;4309.0
hombres;35 anyos;islas baleares;2020.0;9419.0
hombres;35 anyos;catalunya;2020.0;34897.0
hombres;35 anyos;pais vasco;2020.0;6336.0
hombres;35 anyos;castilla y leon;2020.0;2075.0
hombres;35 anyos;extremadura;2020.0;2313.0
hombres;35 anyos;andalucia;2020.0;8314.0
hombres;35 anyos;cantabria;2020.0;3504.0
hombres;35 anyos;comunidad valenciana;2020.0;3591.0
hombres;35 anyos;castilla-la mancha;2020.0;3276.0
hombres;35 anyos;andalucia;2020.0;5051.0
hombres;35 anyos;galicia;2020.0;6716.0
hombres;35 anyos;castilla-la mancha;2020.0;1249.0
hombres;35 anyos;pais vasco;2020.0;3806.0
hombres;35 anyos;catalunya;2020.0;4711.0
hombres;35 anyos;andalucia;2020.0;5997.0
hombres;35 anyos;castilla-la mancha;2020.0;1742.0
hombres;35 anyos;andalucia;2020.0;3668.0
hombres;35 anyos;aragon;2020.0;1383.0
hombres;35 anyos;andalucia;2020.0;3955.0
hombres;35 anyos;castilla y leon;2020.0;2764.0
hombres;35 anyos;catalunya;2020.0;2836.0
hombres;35 anyos;galicia;2020.0;1942.0
hombres;35 anyos;comunidad de madrid;2020.0;45338.0
hombres;35 anyos;andalucia;2020.0;11226.0
hombres;35 anyos;murcia;2020.0;9900.0
hombres;35 anyos;navarra;2020.0;3853.0
hombres;35 anyos;galicia;2020.0;1707.0
hombres;35 anyos;castilla y leon;2020.0;942.0
hombres;35 anyos;canarias;2020.0;8071.0
hombres;35 anyos;galicia;2020.0;5739.0
hombres;35 anyos;la rioja;2020.0;1908.0
hombres;35 anyos;castilla y leon;2020.0;1889.0
hombres;35 anyos;canarias;2020.0;7462.0
hombres;35 anyos;castilla y leon;2020.0;864.0
hombres;35 anyos;andalucia;2020.0;12847.0
hombres;35 anyos;castilla y leon;2020.0;502.0
hombres;35 anyos;catalunya;2020.0;5164.0
hombres;35 anyos;aragon;2020.0;800.0
hombres;35 anyos;castilla-la mancha;2020.0;4768.0
hombres;35 anyos;comunidad valenciana;2020.0;15918.0
hombres;35 anyos;castilla y leon;2020.0;3085.0
hombres;35 anyos;castilla y leon;2020.0;974.0
hombres;35 anyos;aragon;2020.0;6095.0
hombres;35 anyos;ceuta;2020.0;557.0
hombres;35 anyos;melilla;2020.0;534.0
hombres;36 anyos;total nacional;2020.0;311846.0
hombres;36 anyos;castilla-la mancha;2020.0;2570.0
hombres;36 anyos;comunidad valenciana;2020.0;12184.0
hombres;36 anyos;andalucia;2020.0;5262.0
hombres;36 anyos;pais vasco;2020.0;1951.0
hombres;36 anyos;asturias;2020.0;6179.0
hombres;36 anyos;castilla y leon;2020.0;854.0
hombres;36 anyos;extremadura;2020.0;4456.0
hombres;36 anyos;islas baleares;2020.0;9744.0
hombres;36 anyos;catalunya;2020.0;36170.0
hombres;36 anyos;pais vasco;2020.0;6696.0
hombres;36 anyos;castilla y leon;2020.0;2183.0
hombres;36 anyos;extremadura;2020.0;2501.0
hombres;36 anyos;andalucia;2020.0;8566.0
hombres;36 anyos;cantabria;2020.0;3675.0
hombres;36 anyos;comunidad valenciana;2020.0;3604.0
hombres;36 anyos;castilla-la mancha;2020.0;3254.0
hombres;36 anyos;andalucia;2020.0;5077.0
hombres;36 anyos;galicia;2020.0;7093.0
hombres;36 anyos;castilla-la mancha;2020.0;1321.0
hombres;36 anyos;pais vasco;2020.0;3996.0
hombres;36 anyos;catalunya;2020.0;4830.0
hombres;36 anyos;andalucia;2020.0;6158.0
hombres;36 anyos;castilla-la mancha;2020.0;1964.0
hombres;36 anyos;andalucia;2020.0;3687.0
hombres;36 anyos;aragon;2020.0;1346.0
hombres;36 anyos;andalucia;2020.0;3935.0
hombres;36 anyos;castilla y leon;2020.0;2674.0
hombres;36 anyos;catalunya;2020.0;2849.0
hombres;36 anyos;galicia;2020.0;2003.0
hombres;36 anyos;comunidad de madrid;2020.0;46272.0
hombres;36 anyos;andalucia;2020.0;11825.0
hombres;36 anyos;murcia;2020.0;10431.0
hombres;36 anyos;navarra;2020.0;4101.0
hombres;36 anyos;galicia;2020.0;1823.0
hombres;36 anyos;castilla y leon;2020.0;949.0
hombres;36 anyos;canarias;2020.0;8357.0
hombres;36 anyos;galicia;2020.0;6077.0
hombres;36 anyos;la rioja;2020.0;1944.0
hombres;36 anyos;castilla y leon;2020.0;1910.0
hombres;36 anyos;canarias;2020.0;7792.0
hombres;36 anyos;castilla y leon;2020.0;955.0
hombres;36 anyos;andalucia;2020.0;13520.0
hombres;36 anyos;castilla y leon;2020.0;541.0
hombres;36 anyos;catalunya;2020.0;5245.0
hombres;36 anyos;aragon;2020.0;843.0
hombres;36 anyos;castilla-la mancha;2020.0;4965.0
hombres;36 anyos;comunidad valenciana;2020.0;16359.0
hombres;36 anyos;castilla y leon;2020.0;3030.0
hombres;36 anyos;castilla y leon;2020.0;938.0
hombres;36 anyos;aragon;2020.0;6015.0
hombres;36 anyos;ceuta;2020.0;625.0
hombres;36 anyos;melilla;2020.0;548.0
hombres;37 anyos;total nacional;2020.0;330675.0
hombres;37 anyos;castilla-la mancha;2020.0;2739.0
hombres;37 anyos;comunidad valenciana;2020.0;13095.0
hombres;37 anyos;andalucia;2020.0;5639.0
hombres;37 anyos;pais vasco;2020.0;2103.0
hombres;37 anyos;asturias;2020.0;6293.0
hombres;37 anyos;castilla y leon;2020.0;920.0
hombres;37 anyos;extremadura;2020.0;4652.0
hombres;37 anyos;islas baleares;2020.0;10206.0
hombres;37 anyos;catalunya;2020.0;38217.0
hombres;37 anyos;pais vasco;2020.0;6993.0
hombres;37 anyos;castilla y leon;2020.0;2235.0
hombres;37 anyos;extremadura;2020.0;2613.0
hombres;37 anyos;andalucia;2020.0;9123.0
hombres;37 anyos;cantabria;2020.0;3926.0
hombres;37 anyos;comunidad valenciana;2020.0;3845.0
hombres;37 anyos;castilla-la mancha;2020.0;3458.0
hombres;37 anyos;andalucia;2020.0;5291.0
hombres;37 anyos;galicia;2020.0;7584.0
hombres;37 anyos;castilla-la mancha;2020.0;1372.0
hombres;37 anyos;pais vasco;2020.0;4442.0
hombres;37 anyos;catalunya;2020.0;5112.0
hombres;37 anyos;andalucia;2020.0;6421.0
hombres;37 anyos;castilla-la mancha;2020.0;2000.0
hombres;37 anyos;andalucia;2020.0;3844.0
hombres;37 anyos;aragon;2020.0;1487.0
hombres;37 anyos;andalucia;2020.0;4097.0
hombres;37 anyos;castilla y leon;2020.0;2902.0
hombres;37 anyos;catalunya;2020.0;3030.0
hombres;37 anyos;galicia;2020.0;2142.0
hombres;37 anyos;comunidad de madrid;2020.0;48701.0
hombres;37 anyos;andalucia;2020.0;12540.0
hombres;37 anyos;murcia;2020.0;11174.0
hombres;37 anyos;navarra;2020.0;4364.0
hombres;37 anyos;galicia;2020.0;1803.0
hombres;37 anyos;castilla y leon;2020.0;967.0
hombres;37 anyos;canarias;2020.0;8817.0
hombres;37 anyos;galicia;2020.0;6552.0
hombres;37 anyos;la rioja;2020.0;2174.0
hombres;37 anyos;castilla y leon;2020.0;2000.0
hombres;37 anyos;canarias;2020.0;8120.0
hombres;37 anyos;castilla y leon;2020.0;960.0
hombres;37 anyos;andalucia;2020.0;14357.0
hombres;37 anyos;castilla y leon;2020.0;546.0
hombres;37 anyos;catalunya;2020.0;5900.0
hombres;37 anyos;aragon;2020.0;890.0
hombres;37 anyos;castilla-la mancha;2020.0;5285.0
hombres;37 anyos;comunidad valenciana;2020.0;17822.0
hombres;37 anyos;castilla y leon;2020.0;3314.0
hombres;37 anyos;castilla y leon;2020.0;1020.0
hombres;37 anyos;aragon;2020.0;6424.0
hombres;37 anyos;ceuta;2020.0;617.0
hombres;37 anyos;melilla;2020.0;547.0
hombres;38 anyos;total nacional;2020.0;347037.0
hombres;38 anyos;castilla-la mancha;2020.0;2859.0
hombres;38 anyos;comunidad valenciana;2020.0;13831.0
hombres;38 anyos;andalucia;2020.0;5814.0
hombres;38 anyos;pais vasco;2020.0;2293.0
hombres;38 anyos;asturias;2020.0;6786.0
hombres;38 anyos;castilla y leon;2020.0;999.0
hombres;38 anyos;extremadura;2020.0;4717.0
hombres;38 anyos;islas baleares;2020.0;10362.0
hombres;38 anyos;catalunya;2020.0;40129.0
hombres;38 anyos;pais vasco;2020.0;7487.0
hombres;38 anyos;castilla y leon;2020.0;2390.0
hombres;38 anyos;extremadura;2020.0;2656.0
hombres;38 anyos;andalucia;2020.0;9386.0
hombres;38 anyos;cantabria;2020.0;4269.0
hombres;38 anyos;comunidad valenciana;2020.0;4218.0
hombres;38 anyos;castilla-la mancha;2020.0;3568.0
hombres;38 anyos;andalucia;2020.0;5429.0
hombres;38 anyos;galicia;2020.0;8281.0
hombres;38 anyos;castilla-la mancha;2020.0;1461.0
hombres;38 anyos;pais vasco;2020.0;4498.0
hombres;38 anyos;catalunya;2020.0;5491.0
hombres;38 anyos;andalucia;2020.0;6637.0
hombres;38 anyos;castilla-la mancha;2020.0;2113.0
hombres;38 anyos;andalucia;2020.0;3966.0
hombres;38 anyos;aragon;2020.0;1547.0
hombres;38 anyos;andalucia;2020.0;4204.0
hombres;38 anyos;castilla y leon;2020.0;3091.0
hombres;38 anyos;catalunya;2020.0;3326.0
hombres;38 anyos;galicia;2020.0;2289.0
hombres;38 anyos;comunidad de madrid;2020.0;50670.0
hombres;38 anyos;andalucia;2020.0;12824.0
hombres;38 anyos;murcia;2020.0;12048.0
hombres;38 anyos;navarra;2020.0;4600.0
hombres;38 anyos;galicia;2020.0;1898.0
hombres;38 anyos;castilla y leon;2020.0;1054.0
hombres;38 anyos;canarias;2020.0;9118.0
hombres;38 anyos;galicia;2020.0;7061.0
hombres;38 anyos;la rioja;2020.0;2221.0
hombres;38 anyos;castilla y leon;2020.0;2015.0
hombres;38 anyos;canarias;2020.0;8658.0
hombres;38 anyos;castilla y leon;2020.0;1066.0
hombres;38 anyos;andalucia;2020.0;14720.0
hombres;38 anyos;castilla y leon;2020.0;603.0
hombres;38 anyos;catalunya;2020.0;6045.0
hombres;38 anyos;aragon;2020.0;929.0
hombres;38 anyos;castilla-la mancha;2020.0;5772.0
hombres;38 anyos;comunidad valenciana;2020.0;18865.0
hombres;38 anyos;castilla y leon;2020.0;3519.0
hombres;38 anyos;castilla y leon;2020.0;1079.0
hombres;38 anyos;aragon;2020.0;6973.0
hombres;38 anyos;ceuta;2020.0;642.0
hombres;38 anyos;melilla;2020.0;558.0
hombres;39 anyos;total nacional;2020.0;364599.0
hombres;39 anyos;castilla-la mancha;2020.0;2878.0
hombres;39 anyos;comunidad valenciana;2020.0;14565.0
hombres;39 anyos;andalucia;2020.0;5989.0
hombres;39 anyos;pais vasco;2020.0;2388.0
hombres;39 anyos;asturias;2020.0;7242.0
hombres;39 anyos;castilla y leon;2020.0;1053.0
hombres;39 anyos;extremadura;2020.0;4707.0
hombres;39 anyos;islas baleares;2020.0;11035.0
hombres;39 anyos;catalunya;2020.0;42129.0
hombres;39 anyos;pais vasco;2020.0;7917.0
hombres;39 anyos;castilla y leon;2020.0;2447.0
hombres;39 anyos;extremadura;2020.0;2659.0
hombres;39 anyos;andalucia;2020.0;9706.0
hombres;39 anyos;cantabria;2020.0;4593.0
hombres;39 anyos;comunidad valenciana;2020.0;4389.0
hombres;39 anyos;castilla-la mancha;2020.0;3648.0
hombres;39 anyos;andalucia;2020.0;5647.0
hombres;39 anyos;galicia;2020.0;8620.0
hombres;39 anyos;castilla-la mancha;2020.0;1484.0
hombres;39 anyos;pais vasco;2020.0;4712.0
hombres;39 anyos;catalunya;2020.0;5951.0
hombres;39 anyos;andalucia;2020.0;7219.0
hombres;39 anyos;castilla-la mancha;2020.0;2352.0
hombres;39 anyos;andalucia;2020.0;4389.0
hombres;39 anyos;aragon;2020.0;1705.0
hombres;39 anyos;andalucia;2020.0;4548.0
hombres;39 anyos;castilla y leon;2020.0;3181.0
hombres;39 anyos;catalunya;2020.0;3513.0
hombres;39 anyos;galicia;2020.0;2371.0
hombres;39 anyos;comunidad de madrid;2020.0;52260.0
hombres;39 anyos;andalucia;2020.0;13670.0
hombres;39 anyos;murcia;2020.0;13003.0
hombres;39 anyos;navarra;2020.0;4832.0
hombres;39 anyos;galicia;2020.0;1996.0
hombres;39 anyos;castilla y leon;2020.0;1131.0
hombres;39 anyos;canarias;2020.0;9558.0
hombres;39 anyos;galicia;2020.0;7435.0
hombres;39 anyos;la rioja;2020.0;2423.0
hombres;39 anyos;castilla y leon;2020.0;2152.0
hombres;39 anyos;canarias;2020.0;8926.0
hombres;39 anyos;castilla y leon;2020.0;1112.0
hombres;39 anyos;andalucia;2020.0;15668.0
hombres;39 anyos;castilla y leon;2020.0;601.0
hombres;39 anyos;catalunya;2020.0;6293.0
hombres;39 anyos;aragon;2020.0;968.0
hombres;39 anyos;castilla-la mancha;2020.0;5996.0
hombres;39 anyos;comunidad valenciana;2020.0;19936.0
hombres;39 anyos;castilla y leon;2020.0;3892.0
hombres;39 anyos;castilla y leon;2020.0;1143.0
hombres;39 anyos;aragon;2020.0;7310.0
hombres;39 anyos;ceuta;2020.0;703.0
hombres;39 anyos;melilla;2020.0;555.0
hombres;40 anyos;total nacional;2020.0;376548.0
hombres;40 anyos;castilla-la mancha;2020.0;3071.0
hombres;40 anyos;comunidad valenciana;2020.0;14991.0
hombres;40 anyos;andalucia;2020.0;6203.0
hombres;40 anyos;pais vasco;2020.0;2583.0
hombres;40 anyos;asturias;2020.0;7616.0
hombres;40 anyos;castilla y leon;2020.0;1034.0
hombres;40 anyos;extremadura;2020.0;4950.0
hombres;40 anyos;islas baleares;2020.0;11111.0
hombres;40 anyos;catalunya;2020.0;44054.0
hombres;40 anyos;pais vasco;2020.0;8283.0
hombres;40 anyos;castilla y leon;2020.0;2548.0
hombres;40 anyos;extremadura;2020.0;2777.0
hombres;40 anyos;andalucia;2020.0;10222.0
hombres;40 anyos;cantabria;2020.0;4684.0
hombres;40 anyos;comunidad valenciana;2020.0;4761.0
hombres;40 anyos;castilla-la mancha;2020.0;3737.0
hombres;40 anyos;andalucia;2020.0;5847.0
hombres;40 anyos;galicia;2020.0;8843.0
hombres;40 anyos;castilla-la mancha;2020.0;1528.0
hombres;40 anyos;pais vasco;2020.0;5053.0
hombres;40 anyos;catalunya;2020.0;6197.0
hombres;40 anyos;andalucia;2020.0;7104.0
hombres;40 anyos;castilla-la mancha;2020.0;2368.0
hombres;40 anyos;andalucia;2020.0;4464.0
hombres;40 anyos;aragon;2020.0;1750.0
hombres;40 anyos;andalucia;2020.0;4596.0
hombres;40 anyos;castilla y leon;2020.0;3248.0
hombres;40 anyos;catalunya;2020.0;3588.0
hombres;40 anyos;galicia;2020.0;2350.0
hombres;40 anyos;comunidad de madrid;2020.0;54267.0
hombres;40 anyos;andalucia;2020.0;13752.0
hombres;40 anyos;murcia;2020.0;12976.0
