['Ambos sexos', '1 anyo', '43 Tarragona', '1 de enero de 2020', '6.884']
['Ambos sexos', '1 anyo', '44 Teruel', '1 de enero de 2020', '962']
['Ambos sexos', '1 anyo', '45 Toledo', '1 de enero de 2020', '6.060']
['Ambos sexos', '1 anyo', '46 Valencia/València', '1 de enero de 2020', '19.788']
['Ambos sexos', '1 anyo', '47 Valladolid', '1 de enero de 2020', '3.592']
['Ambos sexos', '1 anyo', '49 Zamora', '1 de enero de 2020', '875']
['Ambos sexos', '1 anyo', '50 Zaragoza', '1 de enero de 2020', '7.556']
['Ambos sexos', '1 anyo', '51 Ceuta', '1 de enero de 2020', '950']
['Ambos sexos', '1 anyo', '52 Melilla', '1 de enero de 2020', '1.298']
['Ambos sexos', '2 anyos', 'Total Nacional', '1 de enero de 2020', '405.115']
['Ambos sexos', '2 anyos', '02 Albacete', '1 de enero de 2020', '3.314']
['Ambos sexos', '2 anyos', '03 Alicante/Alacant', '1 de enero de 2020', '16.006']
['Ambos sexos', '2 anyos', '04 Almeria', '1 de enero de 2020', '7.804']
['Ambos sexos', '2 anyos', '01 Araba/Alava', '1 de enero de 2020', '3.010']
['Ambos sexos', '2 anyos', '33 Asturias', '1 de enero de 2020', '6.208']
['Ambos sexos', '2 anyos', '05 Avila', '1 de enero de 2020', '1.121']
['Ambos sexos', '2 anyos', '06 Badajoz', '1 de enero de 2020', '5.779']
['Ambos sexos', '2 anyos', '07 Balears, Illes', '1 de enero de 2020', '10.716']
['Ambos sexos', '2 anyos', '08 Barcelona', '1 de enero de 2020', '50.709']
['Ambos sexos', '2 anyos', '48 Bizkaia', '1 de enero de 2020', '8.730']
['Ambos sexos', '2 anyos', '09 Burgos', '1 de enero de 2020', '2.559']
['Ambos sexos', '2 anyos', '10 Caceres', '1 de enero de 2020', '2.789']
['Ambos sexos', '2 anyos', '11 Cadiz', '1 de enero de 2020', '11.060']
['Ambos sexos', '2 anyos', '39 Cantabria', '1 de enero de 2020', '4.262']
['Ambos sexos', '2 anyos', '12 Castellon/Castello', '1 de enero de 2020', '5.041']
['Ambos sexos', '2 anyos', '13 Ciudad Real', '1 de enero de 2020', '4.095']
['Ambos sexos', '2 anyos', '14 Cordoba', '1 de enero de 2020', '6.574']
['Ambos sexos', '2 anyos', '15 Corunya, A', '1 de enero de 2020', '8.061']
['Ambos sexos', '2 anyos', '16 Cuenca', '1 de enero de 2020', '1.448']
['Ambos sexos', '2 anyos', '20 Gipuzkoa', '1 de enero de 2020', '5.750']
['Ambos sexos', '2 anyos', '17 Girona', '1 de enero de 2020', '7.479']
['Ambos sexos', '2 anyos', '18 Granada', '1 de enero de 2020', '8.162']
['Ambos sexos', '2 anyos', '19 Guadalajara', '1 de enero de 2020', '2.366']
['Ambos sexos', '2 anyos', '21 Huelva', '1 de enero de 2020', '4.796']
['Ambos sexos', '2 anyos', '22 Huesca', '1 de enero de 2020', '1.826']
['Ambos sexos', '2 anyos', '23 Jaen', '1 de enero de 2020', '4.934']
['Ambos sexos', '2 anyos', '24 Leon', '1 de enero de 2020', '2.716']
['Ambos sexos', '2 anyos', '25 Lleida', '1 de enero de 2020', '3.906']
['Ambos sexos', '2 anyos', '27 Lugo', '1 de enero de 2020', '2.129']
['Ambos sexos', '2 anyos', '28 Madrid', '1 de enero de 2020', '62.158']
['Ambos sexos', '2 anyos', '29 Malaga', '1 de enero de 2020', '15.228']
['Ambos sexos', '2 anyos', '30 Murcia', '1 de enero de 2020', '15.458']
['Ambos sexos', '2 anyos', '31 Navarra', '1 de enero de 2020', '6.032']
['Ambos sexos', '2 anyos', '32 Ourense', '1 de enero de 2020', '1.781']
['Ambos sexos', '2 anyos', '34 Palencia', '1 de enero de 2020', '1.085']
