ambos sexos;23 anyos;39 cantabria;1 de enero de 2020;
ambos sexos;23 anyos;12 castellon/castello;1 de enero de 2020;
ambos sexos;23 anyos;13 ciudad real;1 de enero de 2020;
ambos sexos;23 anyos;14 cordoba;1 de enero de 2020;
ambos sexos;23 anyos;15 corunya, a;1 de enero de 2020;
ambos sexos;23 anyos;16 cuenca;1 de enero de 2020;
ambos sexos;23 anyos;20 gipuzkoa;1 de enero de 2020;
ambos sexos;23 anyos;17 girona;1 de enero de 2020;
ambos sexos;23 anyos;18 granada;1 de enero de 2020;
ambos sexos;23 anyos;19 guadalajara;1 de enero de 2020;
ambos sexos;23 anyos;21 huelva;1 de enero de 2020;
ambos sexos;23 anyos;22 huesca;1 de enero de 2020;
ambos sexos;23 anyos;23 jaen;1 de enero de 2020;
ambos sexos;23 anyos;24 leon;1 de enero de 2020;
ambos sexos;23 anyos;25 lleida;1 de enero de 2020;
ambos sexos;23 anyos;27 lugo;1 de enero de 2020;
ambos sexos;23 anyos;28 madrid;1 de enero de 2020;
ambos sexos;23 anyos;29 malaga;1 de enero de 2020;
ambos sexos;23 anyos;30 murcia;1 de enero de 2020;
ambos sexos;23 anyos;31 navarra;1 de enero de 2020;
ambos sexos;23 anyos;32 ourense;1 de enero de 2020;
ambos sexos;23 anyos;34 palencia;1 de enero de 2020;
ambos sexos;23 anyos;35 palmas, las;1 de enero de 2020;
ambos sexos;23 anyos;36 pontevedra;1 de enero de 2020;
ambos sexos;23 anyos;26 rioja, la;1 de enero de 2020;
ambos sexos;23 anyos;37 salamanca;1 de enero de 2020;
ambos sexos;23 anyos;38 santa cruz de tenerife;1 de enero de 2020;
ambos sexos;23 anyos;40 segovia;1 de enero de 2020;
ambos sexos;23 anyos;41 sevilla;1 de enero de 2020;
ambos sexos;23 anyos;42 soria;1 de enero de 2020;
ambos sexos;23 anyos;43 tarragona;1 de enero de 2020;
ambos sexos;23 anyos;44 teruel;1 de enero de 2020;
ambos sexos;23 anyos;45 toledo;1 de enero de 2020;
ambos sexos;23 anyos;46 valencia/valencia;1 de enero de 2020;
ambos sexos;23 anyos;47 valladolid;1 de enero de 2020;
ambos sexos;23 anyos;49 zamora;1 de enero de 2020;
ambos sexos;23 anyos;50 zaragoza;1 de enero de 2020;
ambos sexos;23 anyos;51 ceuta;1 de enero de 2020;
ambos sexos;23 anyos;52 melilla;1 de enero de 2020;
ambos sexos;24 anyos;total nacional;1 de enero de 2020;
ambos sexos;24 anyos;02 albacete;1 de enero de 2020;
ambos sexos;24 anyos;03 alicante/alacant;1 de enero de 2020;
ambos sexos;24 anyos;04 almeria;1 de enero de 2020;
ambos sexos;24 anyos;01 araba/alava;1 de enero de 2020;
ambos sexos;24 anyos;33 asturias;1 de enero de 2020;
ambos sexos;24 anyos;05 avila;1 de enero de 2020;
ambos sexos;24 anyos;06 badajoz;1 de enero de 2020;
ambos sexos;24 anyos;07 balears, illes;1 de enero de 2020;
ambos sexos;24 anyos;08 barcelona;1 de enero de 2020;
ambos sexos;24 anyos;48 bizkaia;1 de enero de 2020;
ambos sexos;24 anyos;09 burgos;1 de enero de 2020;
ambos sexos;24 anyos;10 caceres;1 de enero de 2020;
ambos sexos;24 anyos;11 cadiz;1 de enero de 2020;
ambos sexos;24 anyos;39 cantabria;1 de enero de 2020;
ambos sexos;24 anyos;12 castellon/castello;1 de enero de 2020;
ambos sexos;24 anyos;13 ciudad real;1 de enero de 2020;
ambos sexos;24 anyos;14 cordoba;1 de enero de 2020;
ambos sexos;24 anyos;15 corunya, a;1 de enero de 2020;
ambos sexos;24 anyos;16 cuenca;1 de enero de 2020;
ambos sexos;24 anyos;20 gipuzkoa;1 de enero de 2020;
ambos sexos;24 anyos;17 girona;1 de enero de 2020;
ambos sexos;24 anyos;18 granada;1 de enero de 2020;
ambos sexos;24 anyos;19 guadalajara;1 de enero de 2020;
ambos sexos;24 anyos;21 huelva;1 de enero de 2020;
ambos sexos;24 anyos;22 huesca;1 de enero de 2020;
ambos sexos;24 anyos;23 jaen;1 de enero de 2020;
ambos sexos;24 anyos;24 leon;1 de enero de 2020;
ambos sexos;24 anyos;25 lleida;1 de enero de 2020;
ambos sexos;24 anyos;27 lugo;1 de enero de 2020;
ambos sexos;24 anyos;28 madrid;1 de enero de 2020;
ambos sexos;24 anyos;29 malaga;1 de enero de 2020;
ambos sexos;24 anyos;30 murcia;1 de enero de 2020;
ambos sexos;24 anyos;31 navarra;1 de enero de 2020;
ambos sexos;24 anyos;32 ourense;1 de enero de 2020;
ambos sexos;24 anyos;34 palencia;1 de enero de 2020;
ambos sexos;24 anyos;35 palmas, las;1 de enero de 2020;
ambos sexos;24 anyos;36 pontevedra;1 de enero de 2020;
ambos sexos;24 anyos;26 rioja, la;1 de enero de 2020;
ambos sexos;24 anyos;37 salamanca;1 de enero de 2020;
ambos sexos;24 anyos;38 santa cruz de tenerife;1 de enero de 2020;
ambos sexos;24 anyos;40 segovia;1 de enero de 2020;
ambos sexos;24 anyos;41 sevilla;1 de enero de 2020;
ambos sexos;24 anyos;42 soria;1 de enero de 2020;
ambos sexos;24 anyos;43 tarragona;1 de enero de 2020;
ambos sexos;24 anyos;44 teruel;1 de enero de 2020;
ambos sexos;24 anyos;45 toledo;1 de enero de 2020;
ambos sexos;24 anyos;46 valencia/valencia;1 de enero de 2020;
ambos sexos;24 anyos;47 valladolid;1 de enero de 2020;
ambos sexos;24 anyos;49 zamora;1 de enero de 2020;
ambos sexos;24 anyos;50 zaragoza;1 de enero de 2020;
ambos sexos;24 anyos;51 ceuta;1 de enero de 2020;
ambos sexos;24 anyos;52 melilla;1 de enero de 2020;
ambos sexos;25 anyos;total nacional;1 de enero de 2020;
ambos sexos;25 anyos;02 albacete;1 de enero de 2020;
ambos sexos;25 anyos;03 alicante/alacant;1 de enero de 2020;
ambos sexos;25 anyos;04 almeria;1 de enero de 2020;
ambos sexos;25 anyos;01 araba/alava;1 de enero de 2020;
ambos sexos;25 anyos;33 asturias;1 de enero de 2020;
ambos sexos;25 anyos;05 avila;1 de enero de 2020;
ambos sexos;25 anyos;06 badajoz;1 de enero de 2020;
ambos sexos;25 anyos;07 balears, illes;1 de enero de 2020;
ambos sexos;25 anyos;08 barcelona;1 de enero de 2020;
ambos sexos;25 anyos;48 bizkaia;1 de enero de 2020;
ambos sexos;25 anyos;09 burgos;1 de enero de 2020;
ambos sexos;25 anyos;10 caceres;1 de enero de 2020;
ambos sexos;25 anyos;11 cadiz;1 de enero de 2020;
ambos sexos;25 anyos;39 cantabria;1 de enero de 2020;
ambos sexos;25 anyos;12 castellon/castello;1 de enero de 2020;
ambos sexos;25 anyos;13 ciudad real;1 de enero de 2020;
ambos sexos;25 anyos;14 cordoba;1 de enero de 2020;
ambos sexos;25 anyos;15 corunya, a;1 de enero de 2020;
ambos sexos;25 anyos;16 cuenca;1 de enero de 2020;
ambos sexos;25 anyos;20 gipuzkoa;1 de enero de 2020;
ambos sexos;25 anyos;17 girona;1 de enero de 2020;
ambos sexos;25 anyos;18 granada;1 de enero de 2020;
ambos sexos;25 anyos;19 guadalajara;1 de enero de 2020;
ambos sexos;25 anyos;21 huelva;1 de enero de 2020;
ambos sexos;25 anyos;22 huesca;1 de enero de 2020;
ambos sexos;25 anyos;23 jaen;1 de enero de 2020;
ambos sexos;25 anyos;24 leon;1 de enero de 2020;
ambos sexos;25 anyos;25 lleida;1 de enero de 2020;
ambos sexos;25 anyos;27 lugo;1 de enero de 2020;
ambos sexos;25 anyos;28 madrid;1 de enero de 2020;
ambos sexos;25 anyos;29 malaga;1 de enero de 2020;
ambos sexos;25 anyos;30 murcia;1 de enero de 2020;
ambos sexos;25 anyos;31 navarra;1 de enero de 2020;
ambos sexos;25 anyos;32 ourense;1 de enero de 2020;
ambos sexos;25 anyos;34 palencia;1 de enero de 2020;
ambos sexos;25 anyos;35 palmas, las;1 de enero de 2020;
ambos sexos;25 anyos;36 pontevedra;1 de enero de 2020;
ambos sexos;25 anyos;26 rioja, la;1 de enero de 2020;
ambos sexos;25 anyos;37 salamanca;1 de enero de 2020;
ambos sexos;25 anyos;38 santa cruz de tenerife;1 de enero de 2020;
ambos sexos;25 anyos;40 segovia;1 de enero de 2020;
ambos sexos;25 anyos;41 sevilla;1 de enero de 2020;
ambos sexos;25 anyos;42 soria;1 de enero de 2020;
ambos sexos;25 anyos;43 tarragona;1 de enero de 2020;
ambos sexos;25 anyos;44 teruel;1 de enero de 2020;
ambos sexos;25 anyos;45 toledo;1 de enero de 2020;
ambos sexos;25 anyos;46 valencia/valencia;1 de enero de 2020;
ambos sexos;25 anyos;47 valladolid;1 de enero de 2020;
ambos sexos;25 anyos;49 zamora;1 de enero de 2020;
ambos sexos;25 anyos;50 zaragoza;1 de enero de 2020;
ambos sexos;25 anyos;51 ceuta;1 de enero de 2020;
ambos sexos;25 anyos;52 melilla;1 de enero de 2020;
ambos sexos;26 anyos;total nacional;1 de enero de 2020;
ambos sexos;26 anyos;02 albacete;1 de enero de 2020;
ambos sexos;26 anyos;03 alicante/alacant;1 de enero de 2020;
ambos sexos;26 anyos;04 almeria;1 de enero de 2020;
ambos sexos;26 anyos;01 araba/alava;1 de enero de 2020;
ambos sexos;26 anyos;33 asturias;1 de enero de 2020;
ambos sexos;26 anyos;05 avila;1 de enero de 2020;
ambos sexos;26 anyos;06 badajoz;1 de enero de 2020;
ambos sexos;26 anyos;07 balears, illes;1 de enero de 2020;
ambos sexos;26 anyos;08 barcelona;1 de enero de 2020;
ambos sexos;26 anyos;48 bizkaia;1 de enero de 2020;
ambos sexos;26 anyos;09 burgos;1 de enero de 2020;
ambos sexos;26 anyos;10 caceres;1 de enero de 2020;
ambos sexos;26 anyos;11 cadiz;1 de enero de 2020;
ambos sexos;26 anyos;39 cantabria;1 de enero de 2020;
ambos sexos;26 anyos;12 castellon/castello;1 de enero de 2020;
ambos sexos;26 anyos;13 ciudad real;1 de enero de 2020;
ambos sexos;26 anyos;14 cordoba;1 de enero de 2020;
ambos sexos;26 anyos;15 corunya, a;1 de enero de 2020;
ambos sexos;26 anyos;16 cuenca;1 de enero de 2020;
ambos sexos;26 anyos;20 gipuzkoa;1 de enero de 2020;
ambos sexos;26 anyos;17 girona;1 de enero de 2020;
ambos sexos;26 anyos;18 granada;1 de enero de 2020;
ambos sexos;26 anyos;19 guadalajara;1 de enero de 2020;
ambos sexos;26 anyos;21 huelva;1 de enero de 2020;
ambos sexos;26 anyos;22 huesca;1 de enero de 2020;
ambos sexos;26 anyos;23 jaen;1 de enero de 2020;
ambos sexos;26 anyos;24 leon;1 de enero de 2020;
ambos sexos;26 anyos;25 lleida;1 de enero de 2020;
ambos sexos;26 anyos;27 lugo;1 de enero de 2020;
ambos sexos;26 anyos;28 madrid;1 de enero de 2020;
ambos sexos;26 anyos;29 malaga;1 de enero de 2020;
ambos sexos;26 anyos;30 murcia;1 de enero de 2020;
ambos sexos;26 anyos;31 navarra;1 de enero de 2020;
ambos sexos;26 anyos;32 ourense;1 de enero de 2020;
ambos sexos;26 anyos;34 palencia;1 de enero de 2020;
ambos sexos;26 anyos;35 palmas, las;1 de enero de 2020;
ambos sexos;26 anyos;36 pontevedra;1 de enero de 2020;
ambos sexos;26 anyos;26 rioja, la;1 de enero de 2020;
ambos sexos;26 anyos;37 salamanca;1 de enero de 2020;
ambos sexos;26 anyos;38 santa cruz de tenerife;1 de enero de 2020;
ambos sexos;26 anyos;40 segovia;1 de enero de 2020;
ambos sexos;26 anyos;41 sevilla;1 de enero de 2020;
ambos sexos;26 anyos;42 soria;1 de enero de 2020;
ambos sexos;26 anyos;43 tarragona;1 de enero de 2020;
ambos sexos;26 anyos;44 teruel;1 de enero de 2020;
ambos sexos;26 anyos;45 toledo;1 de enero de 2020;
ambos sexos;26 anyos;46 valencia/valencia;1 de enero de 2020;
ambos sexos;26 anyos;47 valladolid;1 de enero de 2020;
ambos sexos;26 anyos;49 zamora;1 de enero de 2020;
ambos sexos;26 anyos;50 zaragoza;1 de enero de 2020;
ambos sexos;26 anyos;51 ceuta;1 de enero de 2020;
ambos sexos;26 anyos;52 melilla;1 de enero de 2020;
ambos sexos;27 anyos;total nacional;1 de enero de 2020;
ambos sexos;27 anyos;02 albacete;1 de enero de 2020;
ambos sexos;27 anyos;03 alicante/alacant;1 de enero de 2020;
ambos sexos;27 anyos;04 almeria;1 de enero de 2020;
ambos sexos;27 anyos;01 araba/alava;1 de enero de 2020;
ambos sexos;27 anyos;33 asturias;1 de enero de 2020;
ambos sexos;27 anyos;05 avila;1 de enero de 2020;
ambos sexos;27 anyos;06 badajoz;1 de enero de 2020;
ambos sexos;27 anyos;07 balears, illes;1 de enero de 2020;
ambos sexos;27 anyos;08 barcelona;1 de enero de 2020;
ambos sexos;27 anyos;48 bizkaia;1 de enero de 2020;
ambos sexos;27 anyos;09 burgos;1 de enero de 2020;
ambos sexos;27 anyos;10 caceres;1 de enero de 2020;
ambos sexos;27 anyos;11 cadiz;1 de enero de 2020;
ambos sexos;27 anyos;39 cantabria;1 de enero de 2020;
ambos sexos;27 anyos;12 castellon/castello;1 de enero de 2020;
ambos sexos;27 anyos;13 ciudad real;1 de enero de 2020;
ambos sexos;27 anyos;14 cordoba;1 de enero de 2020;
ambos sexos;27 anyos;15 corunya, a;1 de enero de 2020;
ambos sexos;27 anyos;16 cuenca;1 de enero de 2020;
ambos sexos;27 anyos;20 gipuzkoa;1 de enero de 2020;
ambos sexos;27 anyos;17 girona;1 de enero de 2020;
ambos sexos;27 anyos;18 granada;1 de enero de 2020;
ambos sexos;27 anyos;19 guadalajara;1 de enero de 2020;
ambos sexos;27 anyos;21 huelva;1 de enero de 2020;
ambos sexos;27 anyos;22 huesca;1 de enero de 2020;
ambos sexos;27 anyos;23 jaen;1 de enero de 2020;
ambos sexos;27 anyos;24 leon;1 de enero de 2020;
ambos sexos;27 anyos;25 lleida;1 de enero de 2020;
ambos sexos;27 anyos;27 lugo;1 de enero de 2020;
ambos sexos;27 anyos;28 madrid;1 de enero de 2020;
ambos sexos;27 anyos;29 malaga;1 de enero de 2020;
ambos sexos;27 anyos;30 murcia;1 de enero de 2020;
ambos sexos;27 anyos;31 navarra;1 de enero de 2020;
ambos sexos;27 anyos;32 ourense;1 de enero de 2020;
ambos sexos;27 anyos;34 palencia;1 de enero de 2020;
ambos sexos;27 anyos;35 palmas, las;1 de enero de 2020;
ambos sexos;27 anyos;36 pontevedra;1 de enero de 2020;
ambos sexos;27 anyos;26 rioja, la;1 de enero de 2020;
ambos sexos;27 anyos;37 salamanca;1 de enero de 2020;
ambos sexos;27 anyos;38 santa cruz de tenerife;1 de enero de 2020;
ambos sexos;27 anyos;40 segovia;1 de enero de 2020;
ambos sexos;27 anyos;41 sevilla;1 de enero de 2020;
ambos sexos;27 anyos;42 soria;1 de enero de 2020;
ambos sexos;27 anyos;43 tarragona;1 de enero de 2020;
ambos sexos;27 anyos;44 teruel;1 de enero de 2020;
ambos sexos;27 anyos;45 toledo;1 de enero de 2020;
ambos sexos;27 anyos;46 valencia/valencia;1 de enero de 2020;
ambos sexos;27 anyos;47 valladolid;1 de enero de 2020;
ambos sexos;27 anyos;49 zamora;1 de enero de 2020;
ambos sexos;27 anyos;50 zaragoza;1 de enero de 2020;
ambos sexos;27 anyos;51 ceuta;1 de enero de 2020;
ambos sexos;27 anyos;52 melilla;1 de enero de 2020;
ambos sexos;28 anyos;total nacional;1 de enero de 2020;
ambos sexos;28 anyos;02 albacete;1 de enero de 2020;
ambos sexos;28 anyos;03 alicante/alacant;1 de enero de 2020;
ambos sexos;28 anyos;04 almeria;1 de enero de 2020;
ambos sexos;28 anyos;01 araba/alava;1 de enero de 2020;
ambos sexos;28 anyos;33 asturias;1 de enero de 2020;
ambos sexos;28 anyos;05 avila;1 de enero de 2020;
ambos sexos;28 anyos;06 badajoz;1 de enero de 2020;
ambos sexos;28 anyos;07 balears, illes;1 de enero de 2020;
ambos sexos;28 anyos;08 barcelona;1 de enero de 2020;
ambos sexos;28 anyos;48 bizkaia;1 de enero de 2020;
ambos sexos;28 anyos;09 burgos;1 de enero de 2020;
ambos sexos;28 anyos;10 caceres;1 de enero de 2020;
ambos sexos;28 anyos;11 cadiz;1 de enero de 2020;
ambos sexos;28 anyos;39 cantabria;1 de enero de 2020;
ambos sexos;28 anyos;12 castellon/castello;1 de enero de 2020;
ambos sexos;28 anyos;13 ciudad real;1 de enero de 2020;
ambos sexos;28 anyos;14 cordoba;1 de enero de 2020;
ambos sexos;28 anyos;15 corunya, a;1 de enero de 2020;
ambos sexos;28 anyos;16 cuenca;1 de enero de 2020;
ambos sexos;28 anyos;20 gipuzkoa;1 de enero de 2020;
ambos sexos;28 anyos;17 girona;1 de enero de 2020;
ambos sexos;28 anyos;18 granada;1 de enero de 2020;
ambos sexos;28 anyos;19 guadalajara;1 de enero de 2020;
ambos sexos;28 anyos;21 huelva;1 de enero de 2020;
ambos sexos;28 anyos;22 huesca;1 de enero de 2020;
ambos sexos;28 anyos;23 jaen;1 de enero de 2020;
ambos sexos;28 anyos;24 leon;1 de enero de 2020;
ambos sexos;28 anyos;25 lleida;1 de enero de 2020;
ambos sexos;28 anyos;27 lugo;1 de enero de 2020;
ambos sexos;28 anyos;28 madrid;1 de enero de 2020;
ambos sexos;28 anyos;29 malaga;1 de enero de 2020;
ambos sexos;28 anyos;30 murcia;1 de enero de 2020;
ambos sexos;28 anyos;31 navarra;1 de enero de 2020;
ambos sexos;28 anyos;32 ourense;1 de enero de 2020;
ambos sexos;28 anyos;34 palencia;1 de enero de 2020;
ambos sexos;28 anyos;35 palmas, las;1 de enero de 2020;
ambos sexos;28 anyos;36 pontevedra;1 de enero de 2020;
ambos sexos;28 anyos;26 rioja, la;1 de enero de 2020;
ambos sexos;28 anyos;37 salamanca;1 de enero de 2020;
ambos sexos;28 anyos;38 santa cruz de tenerife;1 de enero de 2020;
ambos sexos;28 anyos;40 segovia;1 de enero de 2020;
ambos sexos;28 anyos;41 sevilla;1 de enero de 2020;
ambos sexos;28 anyos;42 soria;1 de enero de 2020;
ambos sexos;28 anyos;43 tarragona;1 de enero de 2020;
ambos sexos;28 anyos;44 teruel;1 de enero de 2020;
ambos sexos;28 anyos;45 toledo;1 de enero de 2020;
ambos sexos;28 anyos;46 valencia/valencia;1 de enero de 2020;
ambos sexos;28 anyos;47 valladolid;1 de enero de 2020;
ambos sexos;28 anyos;49 zamora;1 de enero de 2020;
ambos sexos;28 anyos;50 zaragoza;1 de enero de 2020;
ambos sexos;28 anyos;51 ceuta;1 de enero de 2020;
ambos sexos;28 anyos;52 melilla;1 de enero de 2020;
ambos sexos;29 anyos;total nacional;1 de enero de 2020;
ambos sexos;29 anyos;02 albacete;1 de enero de 2020;
ambos sexos;29 anyos;03 alicante/alacant;1 de enero de 2020;
ambos sexos;29 anyos;04 almeria;1 de enero de 2020;
ambos sexos;29 anyos;01 araba/alava;1 de enero de 2020;
ambos sexos;29 anyos;33 asturias;1 de enero de 2020;
ambos sexos;29 anyos;05 avila;1 de enero de 2020;
ambos sexos;29 anyos;06 badajoz;1 de enero de 2020;
ambos sexos;29 anyos;07 balears, illes;1 de enero de 2020;
ambos sexos;29 anyos;08 barcelona;1 de enero de 2020;
ambos sexos;29 anyos;48 bizkaia;1 de enero de 2020;
ambos sexos;29 anyos;09 burgos;1 de enero de 2020;
ambos sexos;29 anyos;10 caceres;1 de enero de 2020;
ambos sexos;29 anyos;11 cadiz;1 de enero de 2020;
ambos sexos;29 anyos;39 cantabria;1 de enero de 2020;
ambos sexos;29 anyos;12 castellon/castello;1 de enero de 2020;
ambos sexos;29 anyos;13 ciudad real;1 de enero de 2020;
ambos sexos;29 anyos;14 cordoba;1 de enero de 2020;
ambos sexos;29 anyos;15 corunya, a;1 de enero de 2020;
ambos sexos;29 anyos;16 cuenca;1 de enero de 2020;
ambos sexos;29 anyos;20 gipuzkoa;1 de enero de 2020;
ambos sexos;29 anyos;17 girona;1 de enero de 2020;
ambos sexos;29 anyos;18 granada;1 de enero de 2020;
ambos sexos;29 anyos;19 guadalajara;1 de enero de 2020;
ambos sexos;29 anyos;21 huelva;1 de enero de 2020;
ambos sexos;29 anyos;22 huesca;1 de enero de 2020;
ambos sexos;29 anyos;23 jaen;1 de enero de 2020;
ambos sexos;29 anyos;24 leon;1 de enero de 2020;
ambos sexos;29 anyos;25 lleida;1 de enero de 2020;
ambos sexos;29 anyos;27 lugo;1 de enero de 2020;
ambos sexos;29 anyos;28 madrid;1 de enero de 2020;
ambos sexos;29 anyos;29 malaga;1 de enero de 2020;
ambos sexos;29 anyos;30 murcia;1 de enero de 2020;
ambos sexos;29 anyos;31 navarra;1 de enero de 2020;
ambos sexos;29 anyos;32 ourense;1 de enero de 2020;
ambos sexos;29 anyos;34 palencia;1 de enero de 2020;
ambos sexos;29 anyos;35 palmas, las;1 de enero de 2020;
ambos sexos;29 anyos;36 pontevedra;1 de enero de 2020;
ambos sexos;29 anyos;26 rioja, la;1 de enero de 2020;
ambos sexos;29 anyos;37 salamanca;1 de enero de 2020;
ambos sexos;29 anyos;38 santa cruz de tenerife;1 de enero de 2020;
ambos sexos;29 anyos;40 segovia;1 de enero de 2020;
ambos sexos;29 anyos;41 sevilla;1 de enero de 2020;
ambos sexos;29 anyos;42 soria;1 de enero de 2020;
ambos sexos;29 anyos;43 tarragona;1 de enero de 2020;
ambos sexos;29 anyos;44 teruel;1 de enero de 2020;
ambos sexos;29 anyos;45 toledo;1 de enero de 2020;
ambos sexos;29 anyos;46 valencia/valencia;1 de enero de 2020;
ambos sexos;29 anyos;47 valladolid;1 de enero de 2020;
ambos sexos;29 anyos;49 zamora;1 de enero de 2020;
ambos sexos;29 anyos;50 zaragoza;1 de enero de 2020;
ambos sexos;29 anyos;51 ceuta;1 de enero de 2020;
ambos sexos;29 anyos;52 melilla;1 de enero de 2020;
ambos sexos;30 anyos;total nacional;1 de enero de 2020;
ambos sexos;30 anyos;02 albacete;1 de enero de 2020;
ambos sexos;30 anyos;03 alicante/alacant;1 de enero de 2020;
ambos sexos;30 anyos;04 almeria;1 de enero de 2020;
ambos sexos;30 anyos;01 araba/alava;1 de enero de 2020;
ambos sexos;30 anyos;33 asturias;1 de enero de 2020;
ambos sexos;30 anyos;05 avila;1 de enero de 2020;
ambos sexos;30 anyos;06 badajoz;1 de enero de 2020;
ambos sexos;30 anyos;07 balears, illes;1 de enero de 2020;
ambos sexos;30 anyos;08 barcelona;1 de enero de 2020;
ambos sexos;30 anyos;48 bizkaia;1 de enero de 2020;
ambos sexos;30 anyos;09 burgos;1 de enero de 2020;
ambos sexos;30 anyos;10 caceres;1 de enero de 2020;
ambos sexos;30 anyos;11 cadiz;1 de enero de 2020;
ambos sexos;30 anyos;39 cantabria;1 de enero de 2020;
ambos sexos;30 anyos;12 castellon/castello;1 de enero de 2020;
ambos sexos;30 anyos;13 ciudad real;1 de enero de 2020;
ambos sexos;30 anyos;14 cordoba;1 de enero de 2020;
ambos sexos;30 anyos;15 corunya, a;1 de enero de 2020;
ambos sexos;30 anyos;16 cuenca;1 de enero de 2020;
ambos sexos;30 anyos;20 gipuzkoa;1 de enero de 2020;
ambos sexos;30 anyos;17 girona;1 de enero de 2020;
ambos sexos;30 anyos;18 granada;1 de enero de 2020;
ambos sexos;30 anyos;19 guadalajara;1 de enero de 2020;
ambos sexos;30 anyos;21 huelva;1 de enero de 2020;
ambos sexos;30 anyos;22 huesca;1 de enero de 2020;
ambos sexos;30 anyos;23 jaen;1 de enero de 2020;
ambos sexos;30 anyos;24 leon;1 de enero de 2020;
ambos sexos;30 anyos;25 lleida;1 de enero de 2020;
ambos sexos;30 anyos;27 lugo;1 de enero de 2020;
ambos sexos;30 anyos;28 madrid;1 de enero de 2020;
ambos sexos;30 anyos;29 malaga;1 de enero de 2020;
ambos sexos;30 anyos;30 murcia;1 de enero de 2020;
ambos sexos;30 anyos;31 navarra;1 de enero de 2020;
ambos sexos;30 anyos;32 ourense;1 de enero de 2020;
ambos sexos;30 anyos;34 palencia;1 de enero de 2020;
ambos sexos;30 anyos;35 palmas, las;1 de enero de 2020;
ambos sexos;30 anyos;36 pontevedra;1 de enero de 2020;
ambos sexos;30 anyos;26 rioja, la;1 de enero de 2020;
ambos sexos;30 anyos;37 salamanca;1 de enero de 2020;
ambos sexos;30 anyos;38 santa cruz de tenerife;1 de enero de 2020;
ambos sexos;30 anyos;40 segovia;1 de enero de 2020;
ambos sexos;30 anyos;41 sevilla;1 de enero de 2020;
ambos sexos;30 anyos;42 soria;1 de enero de 2020;
ambos sexos;30 anyos;43 tarragona;1 de enero de 2020;
ambos sexos;30 anyos;44 teruel;1 de enero de 2020;
ambos sexos;30 anyos;45 toledo;1 de enero de 2020;
ambos sexos;30 anyos;46 valencia/valencia;1 de enero de 2020;
ambos sexos;30 anyos;47 valladolid;1 de enero de 2020;
ambos sexos;30 anyos;49 zamora;1 de enero de 2020;
ambos sexos;30 anyos;50 zaragoza;1 de enero de 2020;
ambos sexos;30 anyos;51 ceuta;1 de enero de 2020;
ambos sexos;30 anyos;52 melilla;1 de enero de 2020;
ambos sexos;31 anyos;total nacional;1 de enero de 2020;
ambos sexos;31 anyos;02 albacete;1 de enero de 2020;
ambos sexos;31 anyos;03 alicante/alacant;1 de enero de 2020;
ambos sexos;31 anyos;04 almeria;1 de enero de 2020;
ambos sexos;31 anyos;01 araba/alava;1 de enero de 2020;
ambos sexos;31 anyos;33 asturias;1 de enero de 2020;
ambos sexos;31 anyos;05 avila;1 de enero de 2020;
ambos sexos;31 anyos;06 badajoz;1 de enero de 2020;
ambos sexos;31 anyos;07 balears, illes;1 de enero de 2020;
ambos sexos;31 anyos;08 barcelona;1 de enero de 2020;
ambos sexos;31 anyos;48 bizkaia;1 de enero de 2020;
ambos sexos;31 anyos;09 burgos;1 de enero de 2020;
ambos sexos;31 anyos;10 caceres;1 de enero de 2020;
ambos sexos;31 anyos;11 cadiz;1 de enero de 2020;
ambos sexos;31 anyos;39 cantabria;1 de enero de 2020;
ambos sexos;31 anyos;12 castellon/castello;1 de enero de 2020;
ambos sexos;31 anyos;13 ciudad real;1 de enero de 2020;
ambos sexos;31 anyos;14 cordoba;1 de enero de 2020;
ambos sexos;31 anyos;15 corunya, a;1 de enero de 2020;
ambos sexos;31 anyos;16 cuenca;1 de enero de 2020;
ambos sexos;31 anyos;20 gipuzkoa;1 de enero de 2020;
ambos sexos;31 anyos;17 girona;1 de enero de 2020;
ambos sexos;31 anyos;18 granada;1 de enero de 2020;
ambos sexos;31 anyos;19 guadalajara;1 de enero de 2020;
ambos sexos;31 anyos;21 huelva;1 de enero de 2020;
ambos sexos;31 anyos;22 huesca;1 de enero de 2020;
ambos sexos;31 anyos;23 jaen;1 de enero de 2020;
ambos sexos;31 anyos;24 leon;1 de enero de 2020;
ambos sexos;31 anyos;25 lleida;1 de enero de 2020;
ambos sexos;31 anyos;27 lugo;1 de enero de 2020;
ambos sexos;31 anyos;28 madrid;1 de enero de 2020;
ambos sexos;31 anyos;29 malaga;1 de enero de 2020;
ambos sexos;31 anyos;30 murcia;1 de enero de 2020;
ambos sexos;31 anyos;31 navarra;1 de enero de 2020;
ambos sexos;31 anyos;32 ourense;1 de enero de 2020;
ambos sexos;31 anyos;34 palencia;1 de enero de 2020;
ambos sexos;31 anyos;35 palmas, las;1 de enero de 2020;
ambos sexos;31 anyos;36 pontevedra;1 de enero de 2020;
ambos sexos;31 anyos;26 rioja, la;1 de enero de 2020;
ambos sexos;31 anyos;37 salamanca;1 de enero de 2020;
ambos sexos;31 anyos;38 santa cruz de tenerife;1 de enero de 2020;
ambos sexos;31 anyos;40 segovia;1 de enero de 2020;
ambos sexos;31 anyos;41 sevilla;1 de enero de 2020;
