Sexo;Edad;Provincias;Periodo;Total
hombres;6;barcelona;1 de enero de 2020;27.937
hombres;6;bizkaia;1 de enero de 2020;5.140
hombres;6;burgos;1 de enero de 2020;1.631
hombres;6;caceres;1 de enero de 2020;1.531
hombres;6;cadiz;1 de enero de 2020;6.295
hombres;6;cantabria;1 de enero de 2020;2.565
hombres;6;castellon/castello;1 de enero de 2020;2.962
hombres;6;ciudad real;1 de enero de 2020;2.325
hombres;6;cordoba;1 de enero de 2020;3.750
hombres;6;corunya, a;1 de enero de 2020;4.498
hombres;6;cuenca;1 de enero de 2020;854
hombres;6;gipuzkoa;1 de enero de 2020;3.355
hombres;6;girona;1 de enero de 2020;4.155
hombres;6;granada;1 de enero de 2020;4.434
hombres;6;guadalajara;1 de enero de 2020;1.405
hombres;6;huelva;1 de enero de 2020;2.751
hombres;6;huesca;1 de enero de 2020;1.055
hombres;6;jaen;1 de enero de 2020;2.721
hombres;6;leon;1 de enero de 2020;1.614
hombres;6;lleida;1 de enero de 2020;2.167
hombres;6;lugo;1 de enero de 2020;1.056
hombres;6;madrid;1 de enero de 2020;34.702
hombres;6;malaga;1 de enero de 2020;8.688
hombres;6;murcia;1 de enero de 2020;8.587
hombres;6;navarra;1 de enero de 2020;3.293
hombres;6;ourense;1 de enero de 2020;998
hombres;6;palencia;1 de enero de 2020;614
hombres;6;palmas, las;1 de enero de 2020;4.700
hombres;6;pontevedra;1 de enero de 2020;3.944
hombres;6;rioja, la;1 de enero de 2020;1.498
hombres;6;salamanca;1 de enero de 2020;1.173
hombres;6;santa cruz de tenerife;1 de enero de 2020;4.263
hombres;6;segovia;1 de enero de 2020;630
hombres;6;sevilla;1 de enero de 2020;10.446
hombres;6;soria;1 de enero de 2020;367
hombres;6;tarragona;1 de enero de 2020;4.242
hombres;6;teruel;1 de enero de 2020;624
hombres;6;toledo;1 de enero de 2020;3.655
hombres;6;valencia/valencia;1 de enero de 2020;12.523
hombres;6;valladolid;1 de enero de 2020;2.363
hombres;6;zamora;1 de enero de 2020;575
hombres;6;zaragoza;1 de enero de 2020;4.644
hombres;6;ceuta;1 de enero de 2020;534
hombres;6;melilla;1 de enero de 2020;701
hombres;7;total nacional;1 de enero de 2020;240.643
hombres;7;albacete;1 de enero de 2020;1.885
hombres;7;alicante/alacant;1 de enero de 2020;9.400
hombres;7;almeria;1 de enero de 2020;4.200
hombres;7;araba/alava;1 de enero de 2020;1.838
hombres;7;asturias;1 de enero de 2020;4.091
hombres;7;avila;1 de enero de 2020;658
hombres;7;badajoz;1 de enero de 2020;3.308
hombres;7;balears, illes;1 de enero de 2020;6.053
hombres;7;barcelona;1 de enero de 2020;29.812
hombres;7;bizkaia;1 de enero de 2020;5.445
hombres;7;burgos;1 de enero de 2020;1.647
hombres;7;caceres;1 de enero de 2020;1.530
hombres;7;cadiz;1 de enero de 2020;6.798
hombres;7;cantabria;1 de enero de 2020;2.723
hombres;7;castellon/castello;1 de enero de 2020;3.048
hombres;7;ciudad real;1 de enero de 2020;2.409
hombres;7;cordoba;1 de enero de 2020;3.930
hombres;7;corunya, a;1 de enero de 2020;4.901
hombres;7;cuenca;1 de enero de 2020;815
hombres;7;gipuzkoa;1 de enero de 2020;3.762
hombres;7;girona;1 de enero de 2020;4.309
hombres;7;granada;1 de enero de 2020;4.823
hombres;7;guadalajara;1 de enero de 2020;1.510
hombres;7;huelva;1 de enero de 2020;2.718
hombres;7;huesca;1 de enero de 2020;1.001
hombres;7;jaen;1 de enero de 2020;3.071
hombres;7;leon;1 de enero de 2020;1.728
hombres;7;lleida;1 de enero de 2020;2.267
hombres;7;lugo;1 de enero de 2020;1.182
hombres;7;madrid;1 de enero de 2020;35.882
hombres;7;malaga;1 de enero de 2020;9.232
hombres;7;murcia;1 de enero de 2020;8.856
hombres;7;navarra;1 de enero de 2020;3.690
hombres;7;ourense;1 de enero de 2020;1.024
hombres;7;palencia;1 de enero de 2020;632
hombres;7;palmas, las;1 de enero de 2020;4.984
hombres;7;pontevedra;1 de enero de 2020;4.247
hombres;7;rioja, la;1 de enero de 2020;1.660
hombres;7;salamanca;1 de enero de 2020;1.322
hombres;7;santa cruz de tenerife;1 de enero de 2020;4.776
hombres;7;segovia;1 de enero de 2020;718
hombres;7;sevilla;1 de enero de 2020;10.895
hombres;7;soria;1 de enero de 2020;381
hombres;7;tarragona;1 de enero de 2020;4.449
hombres;7;teruel;1 de enero de 2020;578
hombres;7;toledo;1 de enero de 2020;4.040
hombres;7;valencia/valencia;1 de enero de 2020;13.271
hombres;7;valladolid;1 de enero de 2020;2.472
hombres;7;zamora;1 de enero de 2020;580
hombres;7;zaragoza;1 de enero de 2020;4.740
hombres;7;ceuta;1 de enero de 2020;581
hombres;7;melilla;1 de enero de 2020;772
hombres;8;total nacional;1 de enero de 2020;249.747
hombres;8;albacete;1 de enero de 2020;2.074
hombres;8;alicante/alacant;1 de enero de 2020;9.761
hombres;8;almeria;1 de enero de 2020;4.240
hombres;8;araba/alava;1 de enero de 2020;1.899
hombres;8;asturias;1 de enero de 2020;4.180
hombres;8;avila;1 de enero de 2020;747
hombres;8;badajoz;1 de enero de 2020;3.442
hombres;8;balears, illes;1 de enero de 2020;6.416
hombres;8;barcelona;1 de enero de 2020;31.158
hombres;8;bizkaia;1 de enero de 2020;5.510
hombres;8;burgos;1 de enero de 2020;1.715
hombres;8;caceres;1 de enero de 2020;1.850
hombres;8;cadiz;1 de enero de 2020;6.929
hombres;8;cantabria;1 de enero de 2020;2.916
hombres;8;castellon/castello;1 de enero de 2020;3.179
hombres;8;ciudad real;1 de enero de 2020;2.593
hombres;8;cordoba;1 de enero de 2020;4.067
hombres;8;corunya, a;1 de enero de 2020;5.016
hombres;8;cuenca;1 de enero de 2020;913
hombres;8;gipuzkoa;1 de enero de 2020;3.752
hombres;8;girona;1 de enero de 2020;4.486
hombres;8;granada;1 de enero de 2020;4.888
hombres;8;guadalajara;1 de enero de 2020;1.564
hombres;8;huelva;1 de enero de 2020;2.833
hombres;8;huesca;1 de enero de 2020;1.042
hombres;8;jaen;1 de enero de 2020;3.088
hombres;8;leon;1 de enero de 2020;1.762
hombres;8;lleida;1 de enero de 2020;2.402
hombres;8;lugo;1 de enero de 2020;1.166
hombres;8;madrid;1 de enero de 2020;37.628
hombres;8;malaga;1 de enero de 2020;9.424
hombres;8;murcia;1 de enero de 2020;9.022
hombres;8;navarra;1 de enero de 2020;3.758
hombres;8;ourense;1 de enero de 2020;1.085
hombres;8;palencia;1 de enero de 2020;663
hombres;8;palmas, las;1 de enero de 2020;5.024
hombres;8;pontevedra;1 de enero de 2020;4.355
hombres;8;rioja, la;1 de enero de 2020;1.609
hombres;8;salamanca;1 de enero de 2020;1.414
hombres;8;santa cruz de tenerife;1 de enero de 2020;4.858
hombres;8;segovia;1 de enero de 2020;773
hombres;8;sevilla;1 de enero de 2020;11.567
hombres;8;soria;1 de enero de 2020;393
hombres;8;tarragona;1 de enero de 2020;4.764
hombres;8;teruel;1 de enero de 2020;624
hombres;8;toledo;1 de enero de 2020;4.159
hombres;8;valencia/valencia;1 de enero de 2020;13.568
hombres;8;valladolid;1 de enero de 2020;2.396
hombres;8;zamora;1 de enero de 2020;570
hombres;8;zaragoza;1 de enero de 2020;5.064
hombres;8;ceuta;1 de enero de 2020;647
hombres;8;melilla;1 de enero de 2020;795
hombres;9;total nacional;1 de enero de 2020;252.052
hombres;9;albacete;1 de enero de 2020;2.010
hombres;9;alicante/alacant;1 de enero de 2020;9.974
hombres;9;almeria;1 de enero de 2020;4.254
hombres;9;araba/alava;1 de enero de 2020;1.898
hombres;9;asturias;1 de enero de 2020;3.988
hombres;9;avila;1 de enero de 2020;722
hombres;9;badajoz;1 de enero de 2020;3.445
hombres;9;balears, illes;1 de enero de 2020;6.484
hombres;9;barcelona;1 de enero de 2020;31.768
hombres;9;bizkaia;1 de enero de 2020;5.540
hombres;9;burgos;1 de enero de 2020;1.716
hombres;9;caceres;1 de enero de 2020;1.770
hombres;9;cadiz;1 de enero de 2020;7.299
hombres;9;cantabria;1 de enero de 2020;2.970
hombres;9;castellon/castello;1 de enero de 2020;3.038
hombres;9;ciudad real;1 de enero de 2020;2.516
hombres;9;cordoba;1 de enero de 2020;3.971
hombres;9;corunya, a;1 de enero de 2020;5.047
hombres;9;cuenca;1 de enero de 2020;889
hombres;9;gipuzkoa;1 de enero de 2020;3.792
hombres;9;girona;1 de enero de 2020;4.483
hombres;9;granada;1 de enero de 2020;5.001
hombres;9;guadalajara;1 de enero de 2020;1.652
hombres;9;huelva;1 de enero de 2020;3.061
hombres;9;huesca;1 de enero de 2020;1.065
hombres;9;jaen;1 de enero de 2020;3.149
hombres;9;leon;1 de enero de 2020;1.742
hombres;9;lleida;1 de enero de 2020;2.382
hombres;9;lugo;1 de enero de 2020;1.177
hombres;9;madrid;1 de enero de 2020;36.479
hombres;9;malaga;1 de enero de 2020;9.586
hombres;9;murcia;1 de enero de 2020;8.964
hombres;9;navarra;1 de enero de 2020;3.700
hombres;9;ourense;1 de enero de 2020;1.149
hombres;9;palencia;1 de enero de 2020;612
hombres;9;palmas, las;1 de enero de 2020;5.505
hombres;9;pontevedra;1 de enero de 2020;4.610
hombres;9;rioja, la;1 de enero de 2020;1.729
hombres;9;salamanca;1 de enero de 2020;1.339
hombres;9;santa cruz de tenerife;1 de enero de 2020;4.905
hombres;9;segovia;1 de enero de 2020;767
hombres;9;sevilla;1 de enero de 2020;11.797
hombres;9;soria;1 de enero de 2020;395
hombres;9;tarragona;1 de enero de 2020;4.966
hombres;9;teruel;1 de enero de 2020;587
hombres;9;toledo;1 de enero de 2020;4.276
hombres;9;valencia/valencia;1 de enero de 2020;14.153
hombres;9;valladolid;1 de enero de 2020;2.620
hombres;9;zamora;1 de enero de 2020;615
hombres;9;zaragoza;1 de enero de 2020;5.128
hombres;9;ceuta;1 de enero de 2020;675
hombres;9;melilla;1 de enero de 2020;695
hombres;10;total nacional;1 de enero de 2020;258.226
hombres;10;albacete;1 de enero de 2020;2.071
hombres;10;alicante/alacant;1 de enero de 2020;10.191
hombres;10;almeria;1 de enero de 2020;4.332
hombres;10;araba/alava;1 de enero de 2020;1.824
hombres;10;asturias;1 de enero de 2020;4.387
hombres;10;avila;1 de enero de 2020;758
hombres;10;badajoz;1 de enero de 2020;3.616
hombres;10;balears, illes;1 de enero de 2020;6.438
hombres;10;barcelona;1 de enero de 2020;31.759
hombres;10;bizkaia;1 de enero de 2020;5.739
hombres;10;burgos;1 de enero de 2020;1.684
hombres;10;caceres;1 de enero de 2020;1.859
hombres;10;cadiz;1 de enero de 2020;7.460
hombres;10;cantabria;1 de enero de 2020;3.046
hombres;10;castellon/castello;1 de enero de 2020;3.219
hombres;10;ciudad real;1 de enero de 2020;2.646
hombres;10;cordoba;1 de enero de 2020;4.219
hombres;10;corunya, a;1 de enero de 2020;5.184
hombres;10;cuenca;1 de enero de 2020;886
hombres;10;gipuzkoa;1 de enero de 2020;3.910
hombres;10;girona;1 de enero de 2020;4.686
hombres;10;granada;1 de enero de 2020;5.166
hombres;10;guadalajara;1 de enero de 2020;1.707
hombres;10;huelva;1 de enero de 2020;3.182
hombres;10;huesca;1 de enero de 2020;1.136
hombres;10;jaen;1 de enero de 2020;3.348
hombres;10;leon;1 de enero de 2020;1.788
hombres;10;lleida;1 de enero de 2020;2.538
hombres;10;lugo;1 de enero de 2020;1.172
hombres;10;madrid;1 de enero de 2020;37.938
hombres;10;malaga;1 de enero de 2020;9.679
hombres;10;murcia;1 de enero de 2020;9.203
hombres;10;navarra;1 de enero de 2020;3.699
hombres;10;ourense;1 de enero de 2020;1.172
hombres;10;palencia;1 de enero de 2020;639
hombres;10;palmas, las;1 de enero de 2020;5.604
hombres;10;pontevedra;1 de enero de 2020;4.664
hombres;10;rioja, la;1 de enero de 2020;1.670
hombres;10;salamanca;1 de enero de 2020;1.404
hombres;10;santa cruz de tenerife;1 de enero de 2020;5.081
hombres;10;segovia;1 de enero de 2020;761
hombres;10;sevilla;1 de enero de 2020;12.209
hombres;10;soria;1 de enero de 2020;431
hombres;10;tarragona;1 de enero de 2020;4.958
hombres;10;teruel;1 de enero de 2020;615
hombres;10;toledo;1 de enero de 2020;4.405
hombres;10;valencia/valencia;1 de enero de 2020;14.399
hombres;10;valladolid;1 de enero de 2020;2.542
hombres;10;zamora;1 de enero de 2020;655
hombres;10;zaragoza;1 de enero de 2020;5.200
hombres;10;ceuta;1 de enero de 2020;654
hombres;10;melilla;1 de enero de 2020;693
hombres;11;total nacional;1 de enero de 2020;271.404
hombres;11;albacete;1 de enero de 2020;2.168
hombres;11;alicante/alacant;1 de enero de 2020;10.940
hombres;11;almeria;1 de enero de 2020;4.688
hombres;11;araba/alava;1 de enero de 2020;1.878
hombres;11;asturias;1 de enero de 2020;4.357
hombres;11;avila;1 de enero de 2020;800
hombres;11;badajoz;1 de enero de 2020;3.730
hombres;11;balears, illes;1 de enero de 2020;7.021
hombres;11;barcelona;1 de enero de 2020;33.363
hombres;11;bizkaia;1 de enero de 2020;5.933
hombres;11;burgos;1 de enero de 2020;1.806
hombres;11;caceres;1 de enero de 2020;1.983
hombres;11;cadiz;1 de enero de 2020;7.790
hombres;11;cantabria;1 de enero de 2020;3.153
hombres;11;castellon/castello;1 de enero de 2020;3.497
hombres;11;ciudad real;1 de enero de 2020;2.754
hombres;11;cordoba;1 de enero de 2020;4.501
hombres;11;corunya, a;1 de enero de 2020;5.353
hombres;11;cuenca;1 de enero de 2020;978
hombres;11;gipuzkoa;1 de enero de 2020;3.973
hombres;11;girona;1 de enero de 2020;4.728
hombres;11;granada;1 de enero de 2020;5.696
hombres;11;guadalajara;1 de enero de 2020;1.747
hombres;11;huelva;1 de enero de 2020;3.303
hombres;11;huesca;1 de enero de 2020;1.210
hombres;11;jaen;1 de enero de 2020;3.513
hombres;11;leon;1 de enero de 2020;1.883
hombres;11;lleida;1 de enero de 2020;2.541
hombres;11;lugo;1 de enero de 2020;1.203
hombres;11;madrid;1 de enero de 2020;39.155
hombres;11;malaga;1 de enero de 2020;10.269
hombres;11;murcia;1 de enero de 2020;9.813
hombres;11;navarra;1 de enero de 2020;3.963
hombres;11;ourense;1 de enero de 2020;1.183
hombres;11;palencia;1 de enero de 2020;650
hombres;11;palmas, las;1 de enero de 2020;6.098
hombres;11;pontevedra;1 de enero de 2020;4.883
hombres;11;rioja, la;1 de enero de 2020;1.776
hombres;11;salamanca;1 de enero de 2020;1.585
hombres;11;santa cruz de tenerife;1 de enero de 2020;5.494
hombres;11;segovia;1 de enero de 2020;819
hombres;11;sevilla;1 de enero de 2020;12.909
hombres;11;soria;1 de enero de 2020;418
hombres;11;tarragona;1 de enero de 2020;5.196
hombres;11;teruel;1 de enero de 2020;645
hombres;11;toledo;1 de enero de 2020;4.573
hombres;11;valencia/valencia;1 de enero de 2020;15.428
hombres;11;valladolid;1 de enero de 2020;2.637
hombres;11;zamora;1 de enero de 2020;613
hombres;11;zaragoza;1 de enero de 2020;5.524
hombres;11;ceuta;1 de enero de 2020;610
hombres;11;melilla;1 de enero de 2020;675
hombres;12;total nacional;1 de enero de 2020;262.296
hombres;12;albacete;1 de enero de 2020;2.178
hombres;12;alicante/alacant;1 de enero de 2020;10.518
hombres;12;almeria;1 de enero de 2020;4.341
hombres;12;araba/alava;1 de enero de 2020;1.708
hombres;12;asturias;1 de enero de 2020;4.291
hombres;12;avila;1 de enero de 2020;745
hombres;12;badajoz;1 de enero de 2020;3.646
hombres;12;balears, illes;1 de enero de 2020;6.667
hombres;12;barcelona;1 de enero de 2020;32.372
hombres;12;bizkaia;1 de enero de 2020;5.810
hombres;12;burgos;1 de enero de 2020;1.745
hombres;12;caceres;1 de enero de 2020;1.911
hombres;12;cadiz;1 de enero de 2020;7.768
hombres;12;cantabria;1 de enero de 2020;2.948
hombres;12;castellon/castello;1 de enero de 2020;3.262
hombres;12;ciudad real;1 de enero de 2020;2.553
hombres;12;cordoba;1 de enero de 2020;4.345
hombres;12;corunya, a;1 de enero de 2020;4.983
hombres;12;cuenca;1 de enero de 2020;944
hombres;12;gipuzkoa;1 de enero de 2020;3.846
hombres;12;girona;1 de enero de 2020;4.687
hombres;12;granada;1 de enero de 2020;5.612
hombres;12;guadalajara;1 de enero de 2020;1.570
hombres;12;huelva;1 de enero de 2020;3.216
hombres;12;huesca;1 de enero de 2020;1.125
hombres;12;jaen;1 de enero de 2020;3.450
hombres;12;leon;1 de enero de 2020;1.833
hombres;12;lleida;1 de enero de 2020;2.408
hombres;12;lugo;1 de enero de 2020;1.168
hombres;12;madrid;1 de enero de 2020;37.676
hombres;12;malaga;1 de enero de 2020;9.973
hombres;12;murcia;1 de enero de 2020;9.586
hombres;12;navarra;1 de enero de 2020;3.658
hombres;12;ourense;1 de enero de 2020;1.108
hombres;12;palencia;1 de enero de 2020;683
hombres;12;palmas, las;1 de enero de 2020;6.259
hombres;12;pontevedra;1 de enero de 2020;4.669
hombres;12;rioja, la;1 de enero de 2020;1.708
hombres;12;salamanca;1 de enero de 2020;1.513
hombres;12;santa cruz de tenerife;1 de enero de 2020;5.505
hombres;12;segovia;1 de enero de 2020;727
hombres;12;sevilla;1 de enero de 2020;12.470
hombres;12;soria;1 de enero de 2020;411
hombres;12;tarragona;1 de enero de 2020;4.878
hombres;12;teruel;1 de enero de 2020;619
hombres;12;toledo;1 de enero de 2020;4.337
hombres;12;valencia/valencia;1 de enero de 2020;15.055
hombres;12;valladolid;1 de enero de 2020;2.605
hombres;12;zamora;1 de enero de 2020;591
hombres;12;zaragoza;1 de enero de 2020;5.358
hombres;12;ceuta;1 de enero de 2020;619
hombres;12;melilla;1 de enero de 2020;636
hombres;13;total nacional;1 de enero de 2020;261.059
hombres;13;albacete;1 de enero de 2020;2.142
hombres;13;alicante/alacant;1 de enero de 2020;10.492
hombres;13;almeria;1 de enero de 2020;4.353
hombres;13;araba/alava;1 de enero de 2020;1.751
hombres;13;asturias;1 de enero de 2020;4.278
hombres;13;avila;1 de enero de 2020;711
hombres;13;badajoz;1 de enero de 2020;3.553
hombres;13;balears, illes;1 de enero de 2020;6.603
hombres;13;barcelona;1 de enero de 2020;32.351
hombres;13;bizkaia;1 de enero de 2020;5.576
hombres;13;burgos;1 de enero de 2020;1.648
hombres;13;caceres;1 de enero de 2020;1.860
hombres;13;cadiz;1 de enero de 2020;8.070
hombres;13;cantabria;1 de enero de 2020;3.013
hombres;13;castellon/castello;1 de enero de 2020;3.311
hombres;13;ciudad real;1 de enero de 2020;2.754
hombres;13;cordoba;1 de enero de 2020;4.525
hombres;13;corunya, a;1 de enero de 2020;4.952
hombres;13;cuenca;1 de enero de 2020;992
hombres;13;gipuzkoa;1 de enero de 2020;3.889
hombres;13;girona;1 de enero de 2020;4.607
hombres;13;granada;1 de enero de 2020;5.628
hombres;13;guadalajara;1 de enero de 2020;1.665
hombres;13;huelva;1 de enero de 2020;3.107
hombres;13;huesca;1 de enero de 2020;1.116
hombres;13;jaen;1 de enero de 2020;3.467
hombres;13;leon;1 de enero de 2020;1.821
hombres;13;lleida;1 de enero de 2020;2.430
hombres;13;lugo;1 de enero de 2020;1.198
hombres;13;madrid;1 de enero de 2020;36.788
hombres;13;malaga;1 de enero de 2020;10.082
hombres;13;murcia;1 de enero de 2020;9.582
hombres;13;navarra;1 de enero de 2020;3.667
hombres;13;ourense;1 de enero de 2020;1.139
hombres;13;palencia;1 de enero de 2020;642
hombres;13;palmas, las;1 de enero de 2020;6.240
hombres;13;pontevedra;1 de enero de 2020;4.620
hombres;13;rioja, la;1 de enero de 2020;1.689
hombres;13;salamanca;1 de enero de 2020;1.485
hombres;13;santa cruz de tenerife;1 de enero de 2020;5.562
hombres;13;segovia;1 de enero de 2020;803
hombres;13;sevilla;1 de enero de 2020;12.458
hombres;13;soria;1 de enero de 2020;402
hombres;13;tarragona;1 de enero de 2020;4.880
hombres;13;teruel;1 de enero de 2020;625
hombres;13;toledo;1 de enero de 2020;4.273
hombres;13;valencia/valencia;1 de enero de 2020;14.596
hombres;13;valladolid;1 de enero de 2020;2.568
hombres;13;zamora;1 de enero de 2020;627
hombres;13;zaragoza;1 de enero de 2020;5.266
hombres;13;ceuta;1 de enero de 2020;566
hombres;13;melilla;1 de enero de 2020;634
hombres;14;total nacional;1 de enero de 2020;255.420
hombres;14;albacete;1 de enero de 2020;2.013
hombres;14;alicante/alacant;1 de enero de 2020;10.208
hombres;14;almeria;1 de enero de 2020;4.269
hombres;14;araba/alava;1 de enero de 2020;1.627
hombres;14;asturias;1 de enero de 2020;4.223
hombres;14;avila;1 de enero de 2020;736
hombres;14;badajoz;1 de enero de 2020;3.468
hombres;14;balears, illes;1 de enero de 2020;6.427
hombres;14;barcelona;1 de enero de 2020;32.006
hombres;14;bizkaia;1 de enero de 2020;5.571
hombres;14;burgos;1 de enero de 2020;1.708
hombres;14;caceres;1 de enero de 2020;1.916
hombres;14;cadiz;1 de enero de 2020;7.771
hombres;14;cantabria;1 de enero de 2020;3.006
hombres;14;castellon/castello;1 de enero de 2020;3.082
hombres;14;ciudad real;1 de enero de 2020;2.686
hombres;14;cordoba;1 de enero de 2020;4.338
hombres;14;corunya, a;1 de enero de 2020;4.942
hombres;14;cuenca;1 de enero de 2020;921
hombres;14;gipuzkoa;1 de enero de 2020;3.796
hombres;14;girona;1 de enero de 2020;4.444
hombres;14;granada;1 de enero de 2020;5.407
hombres;14;guadalajara;1 de enero de 2020;1.537
hombres;14;huelva;1 de enero de 2020;2.989
hombres;14;huesca;1 de enero de 2020;1.122
hombres;14;jaen;1 de enero de 2020;3.426
hombres;14;leon;1 de enero de 2020;1.881
hombres;14;lleida;1 de enero de 2020;2.310
hombres;14;lugo;1 de enero de 2020;1.169
hombres;14;madrid;1 de enero de 2020;35.945
hombres;14;malaga;1 de enero de 2020;9.789
hombres;14;murcia;1 de enero de 2020;9.285
hombres;14;navarra;1 de enero de 2020;3.505
hombres;14;ourense;1 de enero de 2020;1.124
hombres;14;palencia;1 de enero de 2020;614
hombres;14;palmas, las;1 de enero de 2020;6.321
hombres;14;pontevedra;1 de enero de 2020;4.589
hombres;14;rioja, la;1 de enero de 2020;1.655
hombres;14;salamanca;1 de enero de 2020;1.497
hombres;14;santa cruz de tenerife;1 de enero de 2020;5.497
hombres;14;segovia;1 de enero de 2020;789
hombres;14;sevilla;1 de enero de 2020;11.952
hombres;14;soria;1 de enero de 2020;424
hombres;14;tarragona;1 de enero de 2020;4.793
hombres;14;teruel;1 de enero de 2020;620
hombres;14;toledo;1 de enero de 2020;4.176
hombres;14;valencia/valencia;1 de enero de 2020;14.465
hombres;14;valladolid;1 de enero de 2020;2.549
hombres;14;zamora;1 de enero de 2020;609
hombres;14;zaragoza;1 de enero de 2020;5.017
hombres;14;ceuta;1 de enero de 2020;623
hombres;14;melilla;1 de enero de 2020;585
hombres;15;total nacional;1 de enero de 2020;254.214
hombres;15;albacete;1 de enero de 2020;2.109
hombres;15;alicante/alacant;1 de enero de 2020;10.183
hombres;15;almeria;1 de enero de 2020;4.157
hombres;15;araba/alava;1 de enero de 2020;1.674
hombres;15;asturias;1 de enero de 2020;4.186
hombres;15;avila;1 de enero de 2020;775
hombres;15;badajoz;1 de enero de 2020;3.417
hombres;15;balears, illes;1 de enero de 2020;6.311
hombres;15;barcelona;1 de enero de 2020;31.439
hombres;15;bizkaia;1 de enero de 2020;5.590
hombres;15;burgos;1 de enero de 2020;1.639
hombres;15;caceres;1 de enero de 2020;1.896
hombres;15;cadiz;1 de enero de 2020;7.644
hombres;15;cantabria;1 de enero de 2020;2.865
hombres;15;castellon/castello;1 de enero de 2020;3.053
hombres;15;ciudad real;1 de enero de 2020;2.650
hombres;15;cordoba;1 de enero de 2020;4.313
hombres;15;corunya, a;1 de enero de 2020;4.908
hombres;15;cuenca;1 de enero de 2020;918
hombres;15;gipuzkoa;1 de enero de 2020;3.739
hombres;15;girona;1 de enero de 2020;4.432
hombres;15;granada;1 de enero de 2020;5.340
hombres;15;guadalajara;1 de enero de 2020;1.529
hombres;15;huelva;1 de enero de 2020;2.999
hombres;15;huesca;1 de enero de 2020;1.099
hombres;15;jaen;1 de enero de 2020;3.540
hombres;15;leon;1 de enero de 2020;1.861
hombres;15;lleida;1 de enero de 2020;2.315
hombres;15;lugo;1 de enero de 2020;1.159
hombres;15;madrid;1 de enero de 2020;36.695
hombres;15;malaga;1 de enero de 2020;9.511
hombres;15;murcia;1 de enero de 2020;9.219
hombres;15;navarra;1 de enero de 2020;3.758
hombres;15;ourense;1 de enero de 2020;1.129
hombres;15;palencia;1 de enero de 2020;682
hombres;15;palmas, las;1 de enero de 2020;6.515
hombres;15;pontevedra;1 de enero de 2020;4.567
hombres;15;rioja, la;1 de enero de 2020;1.702
hombres;15;salamanca;1 de enero de 2020;1.487
hombres;15;santa cruz de tenerife;1 de enero de 2020;5.299
hombres;15;segovia;1 de enero de 2020;778
hombres;15;sevilla;1 de enero de 2020;11.524
hombres;15;soria;1 de enero de 2020;384
hombres;15;tarragona;1 de enero de 2020;4.685
hombres;15;teruel;1 de enero de 2020;645
hombres;15;toledo;1 de enero de 2020;4.239
hombres;15;valencia/valencia;1 de enero de 2020;14.323
hombres;15;valladolid;1 de enero de 2020;2.482
hombres;15;zamora;1 de enero de 2020;664
hombres;15;zaragoza;1 de enero de 2020;5.000
hombres;15;ceuta;1 de enero de 2020;602
hombres;15;melilla;1 de enero de 2020;583
hombres;16;total nacional;1 de enero de 2020;249.951
hombres;16;albacete;1 de enero de 2020;2.093
hombres;16;alicante/alacant;1 de enero de 2020;10.084
hombres;16;almeria;1 de enero de 2020;4.004
hombres;16;araba/alava;1 de enero de 2020;1.655
hombres;16;asturias;1 de enero de 2020;4.010
hombres;16;avila;1 de enero de 2020;682
hombres;16;badajoz;1 de enero de 2020;3.560
hombres;16;balears, illes;1 de enero de 2020;6.161
hombres;16;barcelona;1 de enero de 2020;30.900
hombres;16;bizkaia;1 de enero de 2020;5.561
hombres;16;burgos;1 de enero de 2020;1.555
hombres;16;caceres;1 de enero de 2020;1.895
hombres;16;cadiz;1 de enero de 2020;7.356
hombres;16;cantabria;1 de enero de 2020;2.881
hombres;16;castellon/castello;1 de enero de 2020;3.091
hombres;16;ciudad real;1 de enero de 2020;2.483
hombres;16;cordoba;1 de enero de 2020;4.302
hombres;16;corunya, a;1 de enero de 2020;4.760
hombres;16;cuenca;1 de enero de 2020;963
hombres;16;gipuzkoa;1 de enero de 2020;3.821
hombres;16;girona;1 de enero de 2020;4.422
hombres;16;granada;1 de enero de 2020;5.239
hombres;16;guadalajara;1 de enero de 2020;1.536
hombres;16;huelva;1 de enero de 2020;2.890
hombres;16;huesca;1 de enero de 2020;1.027
hombres;16;jaen;1 de enero de 2020;3.498
hombres;16;leon;1 de enero de 2020;1.860
hombres;16;lleida;1 de enero de 2020;2.293
hombres;16;lugo;1 de enero de 2020;1.154
hombres;16;madrid;1 de enero de 2020;35.684
hombres;16;malaga;1 de enero de 2020;9.324
hombres;16;murcia;1 de enero de 2020;9.215
hombres;16;navarra;1 de enero de 2020;3.648
hombres;16;ourense;1 de enero de 2020;1.187
hombres;16;palencia;1 de enero de 2020;657
hombres;16;palmas, las;1 de enero de 2020;6.437
hombres;16;pontevedra;1 de enero de 2020;4.508
hombres;16;rioja, la;1 de enero de 2020;1.639
hombres;16;salamanca;1 de enero de 2020;1.482
hombres;16;santa cruz de tenerife;1 de enero de 2020;5.389
hombres;16;segovia;1 de enero de 2020;784
hombres;16;sevilla;1 de enero de 2020;11.326
hombres;16;soria;1 de enero de 2020;422
hombres;16;tarragona;1 de enero de 2020;4.628
hombres;16;teruel;1 de enero de 2020;598
hombres;16;toledo;1 de enero de 2020;4.048
